month,date,num,num_unadj
203,2016-12,2445709.167299934,2322834.343434337
204,2017-01,2338436.538629013,2069219.191919187
205,2017-02,2348399.858911262,2160525.252525245
206,2017-03,2340060.717996114,2602327.272727264
207,2017-04,2277928.479738681,2290882.828282821
208,2017-05,2344560.073062548,2519180.303030295
209,2017-06,2325756.962519436,2382009.090909083
210,2017-07,2289307.642766074,2431282.82828282
211,2017-08,2256006.950511381,2453083.333333327
212,2017-09,2318526.220874988,2277344.444444438
213,2017-10,2305092.058670285,2223533.333333328
214,2017-11,2354787.304791543,2190039.393939388
215,2017-12,2324831.094104173,2217431.313131306
216,2018-01,2348822.571773138,2088285.858585854
217,2018-02,2355677.626780511,2158995.454545449
218,2018-03,2353456.649996048,2624861.616161608
219,2018-04,2309303.891333645,2322465.65656565
220,2018-05,2372174.051714486,2549138.383838374
221,2018-06,2367779.511862653,2422228.78787878
222,2018-07,2322046.296384806,2467357.070707062
223,2018-08,2376699.800885229,2562728.787878779
224,2018-09,2302744.49711351,2251091.414141408
225,2018-10,2390787.989552513,2309637.878787874
226,2018-11,2390081.283525893,2227339.393939389
227,2018-12,2385082.27527895,2278149.999999994
228,2019-01,2332132.046349529,2082969.191919188
229,2019-02,2359441.627278354,2159311.616161611
230,2019-03,2381209.72934287,2669191.919191909
231,2019-04,2427617.80807217,2455205.050505042
232,2019-05,2417714.364279235,2595768.181818173
233,2019-06,2353450.883082684,2408042.929292921
234,2019-07,2447290.100918641,2593526.767676761
235,2019-08,2501093.1422137,2675222.222222214
236,2019-09,2428293.130249079,2368105.050505045
237,2019-10,2454804.804162781,2375354.54545454
238,2019-11,2551700.254271582,2364970.202020197
239,2019-12,2480436.295080402,2363792.424242418
240,2020-01,2479664.851931306,2223792.929292923
241,2020-02,2556772.471768861,2344719.696969691
242,2020-03,1783784.075289289,2012137.878787875
243,2020-04,1565623.45151309,1598789.898989898
244,2020-05,2253418.627612509,2417240.404040399
245,2020-06,2548890.173511393,2615240.9090909
246,2020-07,2455747.525007581,2587097.97979797
247,2020-08,2373463.695969691,2519617.171717163
248,2020-09,2487308.280889816,2422643.939393934
249,2020-10,2497390.571111818,2409903.535353529
250,2020-11,2348164.991524795,2162621.212121206
251,2020-12,2478391.744218329,2357456.060606054
252,2021-01,2517533.178244596,2267375.252525246
253,2021-02,2344294.932258525,2166208.080808077
254,2021-03,2825443.52202255,3193812.121212112
255,2021-04,2823081.518704336,2908136.363636354
256,2021-05,2637070.532197043,2829810.606060598
257,2021-06,2675107.176330378,2746129.292929285
258,2021-07,2546938.848673894,2667401.515151508
259,2021-08,2395941.960249983,2534874.242424235
260,2021-09,2406648.635361481,2343681.818181812
261,2021-10,2393241.461508052,2303314.64646464
262,2021-11,2451232.190663015,2238671.212121207
263,2021-12,2403262.405286008,2277727.272727268
264,2022-01,2336381.676080672,2107083.333333327
265,2022-02,2356437.06732946,2199636.868686864
266,2022-03,2375390.062449518,2691646.969696963
267,2022-04,2367078.459249363,2456528.282828277
268,2022-05,2226366.448254664,2395442.424242417
269,2022-06,2235162.194336977,2296561.61616161
270,2022-07,2093351.88599682,2177555.050505045
271,2022-08,2185135.157300258,2304009.595959589
272,2022-09,2184045.075845352,2121761.616161611
273,2022-10,2143486.089966109,2053060.101010096
274,2022-11,2072450.764019005,1889329.292929291
275,2022-12,2032106.202259995,1924185.353535349
276,2023-01,2128885.747880493,1919458.585858583
277,2023-02,2055095.206888317,1936879.292929288
278,2023-03,2008964.01733078,2276707.57575757
279,2023-04,1966475.686125176,2049871.212121207
280,2023-05,2050681.199778555,2212636.363636357
281,2023-06,2075986.099666335,2129688.888888884
282,2023-07,2028347.005860183,2097431.313131307
283,2023-08,2084979.265447216,2199743.939393933
284,2023-09,2099035.928984673,2032334.848484845
285,2023-10,2027502.874312628,1938988.383838379
286,2023-11,2047175.546624607,1866639.393939391
287,2023-12,2109579.01737028,1995565.151515148
288,2024-01,2044207.960259422,1840692.424242422
289,2024-02,2115865.492171324,2004107.575757572
290,2024-03,2006640.639405407,2275858.585858581
291,2024-04,2056610.058257244,2150332.828282825
292,2024-05,2098367.628436245,2267456.060606055
293,2024-06,1990629.586039081,2040503.701442947
294,2024-07,2158266.703826251,2219230.448851613
295,2024-08,2133207.747409624,2255822.781435262
296,2024-09,2077423.790444571,2008180.070906051
297,2024-10,2201457.156841943,2101475.79411547
298,2024-11,2256249.751054852,2061611.210193206
