month,date,low_yoy,moderate_yoy,middle_yoy,high_yoy
135,2011-04,.2018590597152513,.1564432013901196,.1397371562954972,.121493714943888
136,2011-05,.1392495488269493,.1579488383110689,.1147071308881027,.0860404638172703
137,2011-06,.1526916802610121,.151640983930888,.0758024831471636,.0464233753113811
138,2011-07,.1813145502750185,.0597363062717992,.044415862276225,.0362738905039273
139,2011-08,.1389914789871347,.1327062765809659,.1157564457613281,.0890834497362939
140,2011-09,.1288352460097614,.1403195441234941,.1250837536242474,.1030653561119645
141,2011-10,.0786179971676082,.1309457922420886,.1113626992774069,.114696702029309
142,2011-11,.2264077558017243,.1779865422143234,.1076440914796363,.1284619228557144
143,2011-12,.2380016011910615,.1344522482614636,.1300612840206599,.1183395333280125
144,2012-01,.121543893618839,.1408992679369876,.1195840852172336,.0751611654568307
145,2012-02,.2099384426935725,.2423220179874627,.1506906036496987,.1185978283717861
146,2012-03,.2121313049185448,.1615193400397102,.1120342466830629,.0679419263741957
147,2012-04,.1304463619899862,.1077789805156465,.1154885668617322,.0823207270256931
148,2012-05,.2449864140897434,.1817975372962058,.1653958215440808,.1746157078075421
149,2012-06,.2942541749221618,.1610958726304794,.1436966606705693,.1346494376645136
150,2012-07,.2365033106667116,.1971593859921127,.1460824985843694,.132843612865587
151,2012-08,.2535445586521145,.1859456550193945,.1480495835242971,.1235742793990327
152,2012-09,.2241256412353789,.1239813826610611,.0842211120570516,.0569458132885765
153,2012-10,.271690658970204,.1118115576243556,.0994589724829713,.066802704888754
154,2012-11,.198599887239241,.1201042530505871,.1048346288110633,.0864964766079194
155,2012-12,.0701141340110278,.1446963928712479,.0429792718944203,.0413661596666667
156,2013-01,.2519834973024432,.153718621265717,.1095045260517264,.1306958241660558
157,2013-02,.0818655250220925,.0390329196038854,.0226882053429598,.0398498926358127
158,2013-03,.172792513213403,.0785474678196312,.036114110406087,.0623036257106913
159,2013-04,.1516091033312917,.1703039237961183,.0965431364839956,.112639912599499
160,2013-05,.1196663515149372,.1349508334180301,.10733329014586,.1011896318863278
161,2013-06,.0674364694047147,.1059543967515498,.0829733389308374,.0956386222604578
162,2013-07,.1326350009030156,.1594692515493406,.1279340817033986,.1405197453263281
163,2013-08,.0933666956896623,.1430419373163089,.0898522423221525,.1102105589975389
164,2013-09,.0751357904483706,.0826678870086714,.0694584884414787,.1040301528646842
165,2013-10,.0979908845688777,.1180363492690646,.0675270879375338,.0757473942517671
166,2013-11,.1386068754654859,.0893214733962285,.0681366913993105,.0700824834548615
167,2013-12,.1019274400458,.0585005726806432,.0513582524687538,.0742033938088032
168,2014-01,.0789455006337137,.0571428049063646,.0437126745693075,.0502591300902229
169,2014-02,.0454166964052047,.0863703045677343,.0433429757309486,.036814690356066
170,2014-03,.0208587435139443,.1086547767945045,.0849165812240416,.0905782133413978
171,2014-04,.0556041995695685,.0524355940788445,.0449895000920661,.0215639824614272
172,2014-05,.0714353357113548,.0586379244242827,.0542241030297825,.0412779840588022
173,2014-06,.0846800629384386,.0432068210500029,.0364356664848532,.0351605098881265
174,2014-07,.0797429601046023,.0302650297264177,.0346140709772247,.022724107530141
175,2014-08,.0498368666017219,.0606827911247959,.0320986525319102,.0372774357435808
176,2014-09,.1829917960009936,.1359781533225148,.0964982829341621,.0850457110243738
177,2014-10,.1120759032572326,.0859260085898109,.0800857990656046,.0647738835136239
178,2014-11,.0225238406720142,.0464626293977428,.0304118487596948,.0131813072936279
179,2014-12,.1591363916256153,.1338108511814446,.0948616991015234,.061478766624571
180,2015-01,.0899719014011709,.1329896336675782,.0738934026382882,.0569012819313186
181,2015-02,.1255973783623869,.0911573616191802,.0418514444984973,.0058713354865315
182,2015-03,.1026284881130774,.0866243169450165,.0483558226693487,.0302640164330593
183,2015-04,.1214049830229928,.1181790063953637,.0382490422366649,.0254900964824536
184,2015-05,.0651994578987682,.1025825390804162,.0211324979926767,.015091139655042
185,2015-06,.0945699887425677,.1651933292296466,.1035468218518656,.0763642472515007
186,2015-07,.1037879347264262,.1465259791655865,.0777793294090763,.0492584802955277
187,2015-08,.1658614899696591,.0754712416844379,.0705919352852083,.0394120407975933
188,2015-09,.0840676083399634,.0958904300492354,.0639305231680815,.0520753253142347
189,2015-10,.0845781755856025,.1116480950471085,.059524542660744,.0438269742399429
190,2015-11,.0749379234880695,.0901741380083537,.0600255076024603,.0484445951294381
191,2015-12,.0730269929280524,.0526615293420281,.0399398321318727,.0243478483229925
192,2016-01,.0590766047333706,.0427451668790976,.0133654917906675,.0073242353501125
193,2016-02,.1489388946173083,.1343517916254927,.1374703444526699,.1317413795936543
194,2016-03,.0713927150290784,.0371930220351937,.0121239032820295,-.0117751025776808
195,2016-04,.0648421460123465,.0227400995042157,.0294183079433759,.0209041510478752
196,2016-05,.0060434241460386,.0107169444001567,.0030582010429344,.0078240029106
197,2016-06,.0242072421552524,-.0002519131951151,-.0194271388016253,-.0136572080106098
198,2016-07,-.0096062507525782,-.0147513708309458,-.0352862697123483,-.0320079812703141
199,2016-08,-.0325690101699206,.0286148251099209,.0151146467648211,.0050476858570934
200,2016-09,-.0558990300403633,.031411142492723,.0021347434880813,-.0101311506633219
201,2016-10,-.0723988256612679,-.0284241773705652,-.0152232696492868,-.0024122881844236
202,2016-11,-.0210480157860129,.0527246008420051,.021875834567733,.0401966501551259
203,2016-12,.0275616133174501,.073984705829354,.0563667431338087,.0476649331505164
204,2017-01,-.0071965287331993,.0073164519160674,.0243402641551195,.0212750548610668
205,2017-02,-.2149657150566331,-.1212562836280235,-.0744379167596229,-.0453723203107625
