month,date,vol,vol_unadj
125,2010-06,28066889103.88571,29461282736.36364
126,2010-07,28843646163.81144,31317764253.0303
127,2010-08,28330418182.89051,30980369083.83838
128,2010-09,29199315410.93968,28767701844.44445
129,2010-10,30568151276.97132,28608203513.13131
130,2010-11,30540724120.2321,27401588315.15152
131,2010-12,31070787746.76949,29951530520.20202
132,2011-01,31355486902.88467,26782569187.87877
133,2011-02,31837133800.6521,29378585948.98989
134,2011-03,31891375988.15176,35290639479.79797
135,2011-04,31641800392.85093,32660808245.9596
136,2011-05,30806258852.01006,33214559372.72728
137,2011-06,31343796885.12433,32615164679.79798
138,2011-07,31402680262.1929,33893774118.18181
139,2011-08,32300781847.84179,35235104801.51516
140,2011-09,33723914037.93898,33164551734.84849
141,2011-10,34628897056.59286,32670795740.90908
142,2011-11,35015308381.67994,31746211118.18183
143,2011-12,36208121111.69103,35063534674.74747
144,2012-01,34989055008.7317,30101198105.05051
145,2012-02,37714222870.8802,34591388441.41412
146,2012-03,36279363456.10118,40203971933.33334
147,2012-04,36067506936.48502,37061011741.41414
148,2012-05,36954672107.15413,39776147323.23233
149,2012-06,36862542283.54661,38059563648.98991
150,2012-07,36292217197.51215,38988324883.33337
151,2012-08,37543764440.17908,40955028141.91918
152,2012-09,36877644387.49371,36309338924.74748
153,2012-10,37917500453.01295,36048655505.55558
154,2012-11,39017025392.88344,35675219249.99998
155,2012-12,38812173591.48849,37638714041.41412
156,2013-01,40190579774.49248,34759132187.37375
157,2013-02,39709399554.42336,36177042532.82827
158,2013-03,38774929062.7332,42890105925.25252
159,2013-04,41049525662.12953,42004920850.50504
160,2013-05,41622656222.89428,44856453185.35353
161,2013-06,41537937802.82874,42638520190.90907
162,2013-07,42451816706.53403,45412517927.27273
163,2013-08,42347869384.78111,46319760946.96967
164,2013-09,40521910166.37479,40066651033.83839
165,2013-10,41872288954.15658,39961158743.43434
166,2013-11,43076642945.7169,39626890897.97983
167,2013-12,41825655982.39695,40554763155.55557
168,2014-01,42887079302.48978,37333655519.69698
169,2014-02,43186056658.90944,39075584354.54548
170,2014-03,44129076378.40306,48645115445.95962
171,2014-04,44322682919.85921,45063357169.19196
172,2014-05,45340779802.81779,48868674261.11109
173,2014-06,44147288433.30114,45237929909.09091
174,2014-07,45333898311.6941,48441058484.84847
175,2014-08,45638390026.31362,49961026128.78786
176,2014-09,45601426433.79919,45364202070.70712
177,2014-10,46084275193.79886,44063554192.92931
178,2014-11,45022491666.99001,41646688137.37375
179,2014-12,46418650226.98765,45066005411.61614
180,2015-01,47458410562.47536,41436017040.90906
181,2015-02,46385794762.02898,41786397690.40404
182,2015-03,47404186712.44555,52102841456.06064
183,2015-04,48231217346.09087,48687479363.13133
184,2015-05,48064638111.77774,51828635397.9798
185,2015-06,50123504759.58694,51336780521.71715
186,2015-07,50297296244.15013,53619377110.10104
