month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
72,2006-01,0.756974229333243,0.682017909285586,0.834355201164189,1.08240505349292
73,2006-02,0.521945999749161,0.655477451197289,0.599352392170591,0.94420560732903
74,2006-03,0.361997853987486,0.557304539706716,0.680963417615189,0.742738702842054
75,2006-04,0.182375389765838,0.395696692461114,0.621454541180841,0.575663608681283
76,2006-05,0.292582590199532,0.398166008704636,0.585135225902262,0.82638883546437
77,2006-06,0.16852472625502,0.385172125099423,0.5088166447238,0.943793917504665
78,2006-07,0.109238316383811,0.271781502523173,0.537916052889161,0.505503783599759
79,2006-08,0.116614390640307,0.298202344642251,0.388612384644724,0.280433553921836
80,2006-09,-0.0484174567320188,0.100070134154432,0.212657041959311,0.602244304397577
81,2006-10,-0.0560691191826539,0.0989630238013288,0.218998612758252,-0.0499945632992083
82,2006-11,-0.191371846278295,-0.0664683062950727,-0.060704050082278,0.0228474079617165
83,2006-12,-0.163185643382418,-0.0652144766959856,-0.0808433827602367,0.0470202871564385
84,2007-01,-0.140941338443332,0.0104255328590965,-0.0178465810996797,0.0324304385212755
85,2007-02,-0.187812852071076,-0.106562847201382,-0.0691366671164455,-0.121487049765415
86,2007-03,-0.370982946956481,-0.331606850184803,-0.197374239366823,-0.18923615695998
87,2007-04,-0.479122422950377,-0.348035686069065,-0.298021577449939,-0.200441233063489
88,2007-05,-0.564240655259355,-0.437543951652497,-0.286025262482908,-0.104713076367419
89,2007-06,-0.624387254162112,-0.493494304953351,-0.305435977303261,-0.258188342070828
90,2007-07,-0.635534947981016,-0.463073327296294,-0.336884555562204,-0.291990707372552
91,2007-08,-0.704162497032002,-0.542531053318123,-0.368434393182492,-0.246785902335946
92,2007-09,-0.79523028463493,-0.675095722753937,-0.525503000883863,-0.433560619787118
93,2007-10,-0.813479521087757,-0.679395634380922,-0.553267653035921,-0.301410337491711
94,2007-11,-0.853188291655259,-0.674946162486595,-0.556000818277538,-0.473075663854371
95,2007-12,-0.878244909606548,-0.767042779352432,-0.642604888530051,-0.524935435018157
96,2008-01,-0.906159033261314,-0.781194042895662,-0.653303977543104,-0.442083527240254
97,2008-02,-0.852264183769396,-0.721468606899428,-0.637876468537906,-0.429111688358471
98,2008-03,-0.884944205888966,-0.787588261335449,-0.640528443280221,-0.500966482259274
99,2008-04,-0.787371341614869,-0.707289164343094,-0.574588937886326,-0.409459383948861
100,2008-05,-0.836676562547461,-0.756114228808622,-0.648517896943538,-0.593864739836709
101,2008-06,-0.846572627102506,-0.760556717272466,-0.679827386456769,-0.587692328062741
102,2008-07,-0.835444679453172,-0.755213607716224,-0.64969719096292,-0.568040400958882
103,2008-08,-0.815542300838674,-0.795585327023901,-0.735502854457033,-0.629439639609647
104,2008-09,-0.777694465551685,-0.678011893047777,-0.589263301330583,-0.502520690813764
105,2008-10,-0.697264798984381,-0.722870775152489,-0.5646618871852,-0.523895594179486
106,2008-11,-0.804498359595552,-0.735959658682895,-0.646986502621621,-0.672140627998684
