month,date,deep-subprime_yoy,subprime_yoy,near-prime_yoy,prime_yoy,super-prime_yoy
72,2006-01,0.130886527839612,0.103758427992631,-0.0552554767839665,-0.515878196084105,-0.803550673174335
73,2006-02,0.279236353230871,0.130116228346456,0.068870632868693,-0.139598278504091,-0.487366272081108
74,2006-03,0.212403333808854,0.120055467542156,0.0933375980879436,-0.192275515449789,-0.519861394473534
75,2006-04,0.241935632244097,0.165555922906236,0.0727226880443141,-0.0187973435514781,-0.0756156120737168
76,2006-05,0.148029042748822,0.140828438026922,0.0223103634039097,-0.125773034957284,-0.304663339327138
77,2006-06,0.190337906099829,0.117752795509307,0.039125496172099,0.00552362807620033,0.0170780884611235
78,2006-07,0.319845961339317,0.150978107611557,0.134022629050061,0.0544372057644562,0.0639317236182766
79,2006-08,0.306786318239607,0.157492824141583,0.0410180983143213,0.057423272174814,0.116754723743386
80,2006-09,0.239157213456843,0.0683023009266717,0.155473110529744,0.149286116951479,0.204850181422747
81,2006-10,0.28876480583122,0.182484974634841,0.0229986453197231,-0.0564480246848357,-0.176356167261815
82,2006-11,0.138301505542987,0.101134449852529,0.0494686109963021,0.118805052291191,0.23652461235956
83,2006-12,0.245297294215646,0.142842509315264,0.0462916728981968,0.0395229906371148,-0.0665675214229441
84,2007-01,0.204538366418893,0.0386933305283479,-0.0412561282304301,-0.0440820402636244,-0.0751649395644756
85,2007-02,0.258615188774346,0.126530329242096,0.0564708833885337,0.0255370941233346,0.00879237647188513
86,2007-03,0.0586963310570914,0.0531595114712158,-0.0350687869291106,0.126764472247857,0.247966691553963
87,2007-04,0.0898507570263765,0.0909611765863683,0.00585622312734846,-0.0552592442057588,-0.0708806342193219
88,2007-05,0.189920790791907,0.146575180627324,0.0816077267297874,0.0642058979768538,0.0415427023346129
89,2007-06,0.268835382971186,0.146186754779372,0.202479306446908,0.334356305026424,0.269335548460695
90,2007-07,0.214448214791016,0.160710321117548,0.154997223864237,0.0330110790337164,0.0473367479344766
91,2007-08,0.228711403606557,0.149476178903765,0.0954176770876636,-0.00172050244273947,0.0229079987341128
92,2007-09,0.191405319634445,0.133740898207715,-0.00832712262307489,-0.116166639497151,-0.10545031029268
93,2007-10,0.105481766456307,-0.0325644729860352,-0.0491669793475037,-0.151506713184891,-0.0493531834777199
94,2007-11,0.256490399719728,0.0681892324315747,0.0073351351220059,-0.140142299658606,-0.132329167805549
95,2007-12,0.158304096434865,-0.00177183955214555,-0.05966312982343,-0.148829797231187,-0.153413241437532
96,2008-01,0.1873114956287,-0.0398407304042898,-0.0451441755090967,-0.175845833142777,-0.122175005831202
97,2008-02,0.183286155978869,-0.0776463523093091,-0.0984076221957639,-0.152725665439236,-0.0877490384599126
98,2008-03,-0.0389931622251535,-0.14919236493121,-0.172501418566943,-0.268109905103843,-0.23909476544798
99,2008-04,0.0508231783346551,-0.245674781945417,-0.225688936214629,-0.221208568043831,-0.145226929858328
100,2008-05,0.539931303032019,-0.150821000043394,-0.225061069454828,-0.206338504247949,-0.112775117917847
101,2008-06,0.18330888185702,-0.254100984330973,-0.285097125501214,-0.422898111953672,-0.323502165837966
102,2008-07,0.174109945410256,-0.313080267538546,-0.329135542484409,-0.285294947876081,-0.124419064509336
103,2008-08,-0.00769820911700081,-0.228987137767052,-0.186602066181223,-0.172170871771187,-0.0704238772193851
104,2008-09,0.152280854059298,-0.218887278665853,-0.233659958576959,-0.246709614996208,-0.186020318688384
105,2008-10,1.17711965099489,-0.00553618797076072,-0.152454986227892,-0.123737066928395,-0.0904589628953579
106,2008-11,-0.26534695815868,-0.248064050545373,-0.223687239512513,-0.133142471762735,-0.0699287493931705
107,2008-12,-0.233901745374827,-0.253881969439078,-0.237451983985884,-0.163563750796425,-0.0609002254519139
108,2009-01,-0.272059211252896,-0.254074188199809,-0.224468135277468,-0.0932705673527673,0.0304039895698012
109,2009-02,-0.346827529167404,-0.279403496852366,-0.267040010878564,-0.139184603744837,-0.0440204361170499
110,2009-03,-0.0833635632987506,-0.231492719238489,-0.173591633490562,-0.127932693584113,-0.0127626083574603
111,2009-04,-0.182562828920856,-0.184172568217981,-0.187504444114054,-0.153889830540111,-0.0853526316043633
112,2009-05,-0.432012575279661,-0.231790903816353,-0.154396479799982,-0.137531335981474,-0.0348916476507042
113,2009-06,-0.375468203595177,-0.180358782323125,-0.24419513235384,-0.158529374936976,-0.0751379091496983
114,2009-07,-0.26532275943664,-0.241335234903621,-0.226662997070758,-0.177586043794443,-0.0985726779145479
115,2009-08,-0.340555095668567,-0.318367443415747,-0.286847841917494,-0.231245905533796,-0.15418184182511
116,2009-09,-0.289932986921493,-0.294272645275243,-0.230942101909287,-0.113542147502094,-0.00882208886384739
117,2009-10,-0.636287835337743,-0.38702896967642,-0.22257113689812,-0.178178209158911,-0.123380983139309
118,2009-11,-0.111948250967136,-0.1777052067878,-0.13696133062952,-0.180922597853917,-0.111780916442445
119,2009-12,-0.0988321255081871,-0.184752646785731,-0.147754603661876,-0.204376183807143,-0.139579934979073
120,2010-01,0.0499155740639174,-0.137126961039645,-0.14143305070864,-0.104762604746918,-0.258636608352372
121,2010-02,0.0307895841606627,-0.0976213175827797,-0.0705717604972838,-0.166241662107359,-0.325671694277325
