month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
130,2010-11,-0.149177653882192,-0.0787061605458764,-0.120449438581903,-0.181414535139568
131,2010-12,-0.148942118805477,-0.159390084388196,-0.220926767692368,-0.330571642106345
132,2011-01,0.0013167528343403,-0.0469062133990356,0.0127447871629196,0.0536984869800969
133,2011-02,0.0144065060510834,0.004411791804112,0.168342141223651,0.234461312330641
134,2011-03,0.0274479233704386,0.0339010177907695,0.063582649506394,0.130446552796953
135,2011-04,0.181782688506369,0.139727220850826,0.160090454191108,0.172334459498351
136,2011-05,0.0115527858410172,0.0823120621360831,0.118382276669732,0.18064449847524
137,2011-06,0.0860803564362824,0.128881557702137,0.16760487280447,0.280057449387921
138,2011-07,0.129587622108868,0.149920496173361,0.262699310161519,0.319063839091449
139,2011-08,0.0869845091771859,0.116785387038128,0.211706267562872,0.235713468531758
