month,date,tightness_index,unadjusted_credit_tightness_index
196,2016-05,77.29985000000001,75.78083000000001
197,2016-06,77.35758000000001,77.22391
198,2016-07,80.16520000000001,80.34418000000001
199,2016-08,82.96227,82.86550000000001
200,2016-09,81.88966000000001,82.70137000000001
201,2016-10,83.45039000000001,83.87438
202,2016-11,81.59045,82.06358
203,2016-12,81.36709,84.24067000000001
204,2017-01,80.53701000000001,80.46024000000001
205,2017-02,80.23342000000001,79.14789
206,2017-03,81.19758,80.58429000000001
207,2017-04,82.49892000000001,81.26576
208,2017-05,82.37249000000001,80.92006000000001
209,2017-06,81.64070000000001,81.5497
210,2017-07,81.34078000000001,81.40705000000001
211,2017-08,81.07637000000001,81.07202000000001
212,2017-09,83.60033000000001,84.60369
213,2017-10,81.60606000000001,82.08815000000001
214,2017-11,81.26190000000001,81.58250000000001
215,2017-12,81.6764,84.24843000000001
216,2018-01,83.29751,82.92601000000001
217,2018-02,82.70513000000001,81.55576000000001
218,2018-03,82.71561000000001,82.37217000000001
219,2018-04,81.08964,80.10879000000001
220,2018-05,81.47205000000001,80.25451000000001
221,2018-06,82.49229000000001,82.30276000000001
222,2018-07,81.63728,81.60732
223,2018-08,82.64842,82.73899
224,2018-09,83.58185,84.47868000000001
225,2018-10,84.16923000000001,84.54302000000001
226,2018-11,83.24956,83.68960000000001
227,2018-12,84.4414,86.83762
228,2019-01,82.54766000000001,82.07484000000001
229,2019-02,82.57841000000001,81.50349000000001
230,2019-03,82.37166000000001,82.15147
231,2019-04,81.57858,80.82227
232,2019-05,81.42867000000001,80.38722000000001
233,2019-06,81.27418,80.94317000000001
234,2019-07,81.74472,81.61771
235,2019-08,81.40458000000001,81.48881
236,2019-09,80.86098000000001,81.49904000000001
237,2019-10,80.84292000000001,81.07991000000001
238,2019-11,81.83341,82.5647
239,2019-12,82.71196,84.98964000000001
240,2020-01,82.13116000000001,81.70374000000001
241,2020-02,82.86243,81.90002000000001
242,2020-03,84.60207000000001,84.33280000000001
243,2020-04,94.43076000000001,93.68686000000001
244,2020-05,99.78389000000001,98.66179000000001
245,2020-06,98.75062000000001,97.94535
246,2020-07,93.50221000000001,93.37232
247,2020-08,92.78851,92.91011
248,2020-09,92.84983000000001,93.25844000000001
249,2020-10,87.36580000000001,87.49164
250,2020-11,89.67280000000001,90.944
251,2020-12,87.84270000000001,90.19499
252,2021-01,88.63074,88.3562
253,2021-02,87.10222,86.24452000000001
254,2021-03,86.26055000000001,85.85118000000001
255,2021-04,84.05835,83.35897000000001
256,2021-05,79.25976,78.46388
257,2021-06,79.59875000000001,78.70717
258,2021-07,81.07594,80.94536000000001
259,2021-08,82.31416,82.31042000000001
260,2021-09,81.71299,81.90921
261,2021-10,82.71359000000001,82.76911000000001
262,2021-11,84.20373000000001,85.73410000000001
263,2021-12,83.07473,85.37415
264,2022-01,83.04674,83.04969000000001
265,2022-02,81.42609,80.73331
266,2022-03,79.94055,79.47298000000001
267,2022-04,80.95689,80.16961000000001
268,2022-05,80.83531000000001,80.08885000000001
269,2022-06,81.72461000000001,80.47478000000001
270,2022-07,82.10535,81.92636
271,2022-08,81.84848000000001,81.71830000000001
272,2022-09,80.98276000000001,81.06486000000001
273,2022-10,81.48729,81.54667000000001
274,2022-11,81.25151000000001,83.04374000000001
275,2022-12,82.44014000000001,84.85759
276,2023-01,82.49615,82.75939000000001
277,2023-02,83.15417000000001,82.49075000000001
278,2023-03,82.76608,82.16422
279,2023-04,82.43697,81.44759000000001
280,2023-05,83.0334,82.29592000000001
281,2023-06,82.78781000000001,81.38762000000001
282,2023-07,83.38712000000001,83.14684000000001
283,2023-08,83.03814000000001,82.76736000000001
284,2023-09,83.64087000000001,83.69213000000001
285,2023-10,87.95151000000001,88.06155000000001
286,2023-11,83.84833,85.78080000000001
287,2023-12,82.10274000000001,84.74215000000001
288,2024-01,82.3464,82.78747000000001
289,2024-02,82.26958,81.63388
290,2024-03,82.82138,82.11405000000001
291,2024-04,81.93278000000001,80.79174
292,2024-05,82.21632000000001,81.45630000000001
293,2024-06,81.32740000000001,79.87656000000001
294,2024-07,79.87554,79.67873
295,2024-08,79.10953000000001,78.82231
296,2024-09,79.64403,79.67283
297,2024-10,78.90436000000001,79.03133000000001
298,2024-11,78.1952,80.03701000000001
299,2024-12,79.52435000000001,82.20349
