month,date,vol,vol_unadj,credit_score_group
84,2007-01,25447797739.64317,22610679958.58585,Super-prime
84,2007-01,2566252058.092002,2139431090.40404,Near-prime
84,2007-01,468099511.9712306,405278907.0707071,Deep subprime
84,2007-01,8426961916.102775,7433527367.676766,Prime
84,2007-01,844549632.3246857,736938927.7777781,Subprime
85,2007-02,2436446831.148396,1961024501.515152,Near-prime
85,2007-02,28986127892.9644,25083224440.90909,Super-prime
85,2007-02,467192357.5409716,394154492.9292929,Deep subprime
85,2007-02,782290525.4647372,641358247.4747477,Subprime
85,2007-02,8324089129.498728,7269027633.33333,Prime
86,2007-03,2365727813.368752,2286670587.878787,Near-prime
86,2007-03,26068303017.49585,25202026299.49495,Super-prime
86,2007-03,471008855.9174654,469571332.8282828,Deep subprime
86,2007-03,8290566783.96716,8084664958.585858,Prime
86,2007-03,833264105.9674391,822309008.5858586,Subprime
87,2007-04,2406371468.754272,2335198938.383839,Near-prime
87,2007-04,25311900487.59018,24985670964.64646,Super-prime
87,2007-04,469067344.7912011,428783613.6363639,Deep subprime
87,2007-04,7922403538.815534,7950261859.595961,Prime
87,2007-04,820232316.1242329,766621245.9595959,Subprime
88,2007-05,23174715408.48368,23448741444.94949,Super-prime
88,2007-05,2356319518.563855,2376318119.191921,Near-prime
88,2007-05,479632176.025602,490326885.8585861,Deep subprime
88,2007-05,7667312898.958196,7822446744.949495,Prime
88,2007-05,829809439.248021,832050534.8484858,Subprime
89,2007-06,2254913030.895014,2344531158.585859,Near-prime
89,2007-06,22677297473.97161,22998769347.97981,Super-prime
89,2007-06,512723801.240311,505758275.2525254,Deep subprime
89,2007-06,7491322459.72596,7732636319.696967,Prime
89,2007-06,819195094.4988341,839465989.3939393,Subprime
90,2007-07,22973157546.79884,24602593478.78789,Super-prime
90,2007-07,2321555336.511986,2391879864.141413,Near-prime
90,2007-07,465032980.4705672,440096316.6666665,Deep subprime
90,2007-07,7647694395.100256,8261764220.707071,Prime
90,2007-07,821750393.8270878,814944086.8686874,Subprime
91,2007-08,2224753395.518469,2455849868.181818,Near-prime
91,2007-08,23393271393.12019,24760406635.35354,Super-prime
91,2007-08,437349244.705623,489378080.8080811,Deep subprime
91,2007-08,7825728276.377844,8292068531.313131,Prime
91,2007-08,791081765.2449815,851517118.6868688,Subprime
92,2007-09,2061373919.486133,2213625743.939395,Near-prime
92,2007-09,23546795450.47587,23307370854.04039,Super-prime
92,2007-09,383632198.7209019,393923096.4646466,Deep subprime
92,2007-09,715242146.4326792,749144171.7171718,Subprime
92,2007-09,7706902788.742641,7584712024.747472,Prime
93,2007-10,2019728718.5161,2226549747.979798,Near-prime
93,2007-10,25151781629.08966,26560220420.20201,Super-prime
93,2007-10,352040227.0340427,383545355.5555558,Deep subprime
93,2007-10,684345841.8445605,744124533.3333338,Subprime
93,2007-10,7642701143.460922,8114490076.26262,Prime
94,2007-11,1962849419.244163,2137175073.737375,Near-prime
94,2007-11,23624886411.84911,25378836281.81818,Super-prime
94,2007-11,337626239.7032481,366921929.2929295,Deep subprime
94,2007-11,637044987.5683134,720880726.2626264,Subprime
94,2007-11,7160044740.594388,7541721252.020203,Prime
95,2007-12,1953280514.397383,1902125578.787879,Near-prime
95,2007-12,24415276920.50832,24715795829.79799,Super-prime
95,2007-12,306325629.8190996,336380348.9898992,Deep subprime
95,2007-12,614894888.0602375,627704626.7676773,Subprime
95,2007-12,7197684163.251587,7008842780.303036,Prime
96,2008-01,2001458925.764044,1668061442.424242,Near-prime
96,2008-01,23926915632.02968,21352051749.49495,Super-prime
96,2008-01,318940312.7356009,276956044.949495,Deep subprime
96,2008-01,627575189.3952622,547247460.6060605,Subprime
96,2008-01,7457272224.554102,6575111596.464648,Prime
97,2008-02,1961692180.818554,1587116811.616161,Near-prime
97,2008-02,23407693243.71048,20283648808.0808,Super-prime
97,2008-02,325755666.9187493,275270118.1818184,Deep subprime
97,2008-02,618788859.9299716,508336097.4747475,Subprime
97,2008-02,7181805531.01508,6279047733.333333,Prime
98,2008-03,1734516616.21382,1686428187.373736,Near-prime
98,2008-03,22466274786.63031,21895843242.42424,Super-prime
98,2008-03,289153587.2493073,291240961.6161616,Deep subprime
98,2008-03,554882457.4773049,552921441.4141419,Subprime
98,2008-03,6652345142.402459,6506029561.111115,Prime
99,2008-04,1669101833.325357,1619359038.383839,Near-prime
99,2008-04,22582794485.66153,22293035524.74747,Super-prime
99,2008-04,294734495.6632317,268057635.3535353,Deep subprime
99,2008-04,524595206.0027748,490523706.565657,Subprime
99,2008-04,6168839791.646102,6197428938.383834,Prime
100,2008-05,1560397495.100374,1575276492.424242,Near-prime
100,2008-05,22022804951.84956,22269342990.40402,Super-prime
100,2008-05,271688761.5069007,275463277.7777779,Deep subprime
100,2008-05,488013401.281707,487738379.2929293,Subprime
100,2008-05,5917080148.377598,6046209271.717172,Prime
101,2008-06,1462718502.624139,1517638065.656566,Near-prime
101,2008-06,231540891.5954879,229932525.7575757,Deep subprime
101,2008-06,24073128126.03928,24244643829.29294,Super-prime
101,2008-06,466232421.1459436,478221314.6464649,Subprime
101,2008-06,5800279885.95545,5961217036.86869,Prime
102,2008-07,1388549055.064059,1423455175.757576,Near-prime
102,2008-07,212584211.748823,201391714.1414143,Deep subprime
102,2008-07,30867857663.20921,32942799974.24244,Super-prime
102,2008-07,399060299.5287078,394611827.2727275,Subprime
102,2008-07,5465997836.972336,5878782224.747474,Prime
103,2008-08,1229243431.728063,1353553573.737375,Near-prime
103,2008-08,194805298.9563106,217063355.5555556,Deep subprime
103,2008-08,21787836728.33825,22992563868.68686,Super-prime
103,2008-08,386509097.3355441,414955845.959596,Subprime
103,2008-08,4913508311.259975,5210142906.565658,Prime
104,2008-09,1172046002.027354,1255139602.525253,Near-prime
104,2008-09,21240035354.94146,20919044489.899,Super-prime
104,2008-09,212700246.4138925,218497177.2727273,Deep subprime
104,2008-09,405957651.4132376,424222730.3030304,Subprime
104,2008-09,5055529241.124513,4973689843.939391,Prime
105,2008-10,1020883609.374923,1118908189.393939,Near-prime
105,2008-10,180896044.9571235,195407859.090909,Deep subprime
105,2008-10,18750753930.9741,19740625970.20201,Super-prime
105,2008-10,336995567.3377166,363253059.0909091,Subprime
105,2008-10,4195462386.804989,4436990029.797978,Prime
106,2008-11,157168476.848296,171382196.4646464,Deep subprime
106,2008-11,17047891714.82678,18382919978.28283,Super-prime
106,2008-11,266867430.271262,302677521.2121212,Subprime
106,2008-11,3692465157.002255,3902524392.424242,Prime
106,2008-11,863117620.980019,942557318.686869,Near-prime
107,2008-12,145417616.7405507,158935210.1010101,Deep subprime
107,2008-12,15439454992.51945,15743799783.33333,Super-prime
107,2008-12,236197677.7756437,241459907.0707069,Subprime
107,2008-12,3119221841.38444,3042716197.9798,Prime
107,2008-12,699369040.8350892,682007957.5757574,Near-prime
108,2009-01,124341582.6578734,108284351.5151515,Deep subprime
108,2009-01,14472087555.14058,12988136977.27273,Super-prime
108,2009-01,192695475.3852003,167741385.3535353,Subprime
108,2009-01,2894701618.709072,2558575959.595961,Prime
108,2009-01,635819912.2621344,530869749.9999998,Near-prime
109,2009-02,109129898.7234861,92732357.57575756,Deep subprime
109,2009-02,13848176293.2742,12028080145.9596,Super-prime
109,2009-02,183459990.1943802,152227064.1414141,Subprime
109,2009-02,2643158471.925107,2320665933.333333,Prime
109,2009-02,551857296.1558597,451972661.1111115,Near-prime
110,2009-03,101853400.4709274,104272997.979798,Deep subprime
110,2009-03,13426318853.37073,13252640675.25253,Super-prime
110,2009-03,159435975.3148652,161262038.8888889,Subprime
110,2009-03,2477768008.238459,2433714724.747475,Prime
110,2009-03,525083739.5162755,516524195.4545457,Near-prime
111,2009-04,13024206030.42685,12845540251.51515,Super-prime
111,2009-04,163674684.7244149,152961366.6666667,Subprime
111,2009-04,2419468207.274998,2429302291.414141,Prime
111,2009-04,474001769.5769349,458388491.4141415,Near-prime
111,2009-04,99616992.42295694,90283599.49494949,Deep subprime
112,2009-05,12722863854.86515,12862442357.57575,Super-prime
112,2009-05,149539252.0626283,149252012.1212121,Subprime
112,2009-05,2320560697.336964,2377477793.434343,Prime
112,2009-05,502654253.9813644,508419911.1111109,Near-prime
112,2009-05,95298522.07706045,95828031.31313133,Deep subprime
113,2009-06,112193921.4191986,115148399.9999999,Subprime
113,2009-06,12148078357.41111,12114875313.13132,Super-prime
113,2009-06,2177553060.906239,2224578183.333333,Prime
113,2009-06,427620765.6727743,443162745.4545455,Near-prime
113,2009-06,86748615.6497079,87315207.57575755,Deep subprime
114,2009-07,11317694612.21211,11979697149.49494,Super-prime
114,2009-07,130249134.7215552,127862814.6464645,Subprime
114,2009-07,2015943886.36061,2150360956.060606,Prime
114,2009-07,385563754.8263907,390801111.1111112,Near-prime
114,2009-07,86991418.84516485,82045573.23232321,Deep subprime
115,2009-08,11184804504.79223,11715875764.64647,Super-prime
115,2009-08,124674926.7150203,133124829.7979798,Subprime
115,2009-08,1920645703.141835,2035147151.010102,Prime
115,2009-08,391356039.744195,427212805.0505052,Near-prime
115,2009-08,95273420.75399429,105038223.2323232,Deep subprime
116,2009-09,11131661723.52585,10887462326.26263,Super-prime
116,2009-09,112069759.1735414,116443009.090909,Subprime
116,2009-09,1906293795.39328,1870914481.313132,Prime
116,2009-09,384369873.8634705,409494495.9595961,Near-prime
116,2009-09,74978168.55773686,76853015.15151513,Deep subprime
117,2009-10,107550442.7199887,114633779.7979798,Deep subprime
117,2009-10,11374429532.79636,11910869053.03031,Super-prime
117,2009-10,156562600.5118686,166115843.939394,Subprime
117,2009-10,1928170179.928894,2026000186.868687,Prime
117,2009-10,416560378.1761854,452532634.8484848,Near-prime
118,2009-11,11338219718.98022,12300074937.87879,Super-prime
118,2009-11,153510863.2685438,175096644.4444444,Subprime
118,2009-11,1982163688.080658,2110802993.939394,Prime
118,2009-11,415662140.6537069,457233411.6161616,Near-prime
118,2009-11,91233874.03714597,100012971.2121212,Deep subprime
119,2009-12,11067572201.81131,11390115576.26262,Super-prime
119,2009-12,158287277.9563249,162841542.9292929,Subprime
119,2009-12,2126756319.320517,2083696229.79798,Prime
119,2009-12,477916138.6327606,468346655.050505,Near-prime
119,2009-12,99767344.80899714,108989681.8181818,Deep subprime
120,2010-01,12015033319.75538,10885749736.36364,Super-prime
120,2010-01,160180769.0545843,139404292.4242424,Subprime
120,2010-01,1993877372.797643,1772629587.878788,Prime
120,2010-01,411889742.6526066,346188411.1111112,Near-prime
120,2010-01,97549737.24453685,84962297.97979797,Deep subprime
121,2010-02,11173790231.01326,9786187014.141415,Super-prime
121,2010-02,146251147.5760113,123002481.8181818,Subprime
121,2010-02,1763717150.330171,1554003143.434344,Prime
121,2010-02,404794696.6356225,336333707.0707072,Near-prime
121,2010-02,78386459.39051239,66898413.63636361,Deep subprime
122,2010-03,11799885064.86098,11832529637.37373,Super-prime
122,2010-03,164279439.0822361,168757518.6868685,Subprime
122,2010-03,1982381696.077927,1957036545.454546,Prime
122,2010-03,437335427.7662596,436552518.1818184,Near-prime
122,2010-03,98132936.51412566,102501826.7676768,Deep subprime
123,2010-04,11969111710.98937,11809142469.69696,Super-prime
123,2010-04,168639564.4316764,157360824.7474746,Subprime
123,2010-04,2076362265.647777,2084827986.868687,Prime
123,2010-04,458125066.4161591,441100938.8888892,Near-prime
123,2010-04,93951170.926621,84949039.89898986,Deep subprime
124,2010-05,11677800265.97856,11766680380.80808,Super-prime
124,2010-05,169796268.7102417,169751060.1010101,Subprime
124,2010-05,1955804365.256332,2009077322.222222,Prime
124,2010-05,426991522.4734448,432776074.7474746,Near-prime
124,2010-05,96616468.91769698,96417158.08080809,Deep subprime
125,2010-06,105436906.7293017,108218420.7070707,Deep subprime
125,2010-06,11512895966.17325,11323005738.38384,Super-prime
125,2010-06,177620811.1012167,182336657.0707069,Subprime
125,2010-06,2050318328.803687,2075810637.373739,Prime
125,2010-06,455934803.9122386,471013153.5353536,Near-prime
126,2010-07,12106331586.23685,12648494661.11111,Super-prime
126,2010-07,121743945.2659756,114569708.080808,Deep subprime
126,2010-07,2130081844.233892,2250083745.454544,Prime
126,2010-07,216787363.2382832,210732058.5858585,Subprime
126,2010-07,472028605.4363353,472106911.6161618,Near-prime
127,2010-08,111997239.6696629,122247189.3939393,Deep subprime
127,2010-08,12358018206.10404,12834164216.66666,Super-prime
127,2010-08,195033779.7584043,206584266.6666665,Subprime
127,2010-08,2180206682.886004,2305113277.777779,Prime
127,2010-08,482996052.2430182,522155265.1515151,Near-prime
128,2010-09,12224445078.68051,11870535723.73738,Super-prime
128,2010-09,128553886.0098863,131140148.9898989,Deep subprime
128,2010-09,211886373.7780044,218966234.3434343,Subprime
128,2010-09,2201773676.558399,2160702908.080809,Prime
128,2010-09,517636890.6452845,545957966.1616162,Near-prime
129,2010-10,12905205968.33498,13446396065.65658,Super-prime
129,2010-10,136072497.8998202,142068815.151515,Deep subprime
129,2010-10,208331521.1090503,216871705.5555554,Subprime
129,2010-10,2284547673.661386,2382104000.505052,Prime
129,2010-10,512849437.1800294,551329856.5656567,Near-prime
130,2010-11,136849112.2072402,150008013.6363636,Deep subprime
130,2010-11,13784119664.8834,15051069402.0202,Super-prime
130,2010-11,220455125.3356622,252603118.6868688,Subprime
130,2010-11,2407878915.58538,2577652690.40404,Prime
130,2010-11,549868596.7870001,609608595.454546,Near-prime
131,2010-12,140944753.0902727,153400943.4343434,Deep subprime
131,2010-12,14260531771.91857,14823783824.24242,Super-prime
131,2010-12,225268299.5552117,234537291.4141413,Subprime
131,2010-12,2554082747.725732,2517050758.08081,Prime
131,2010-12,572219611.7582062,565919079.2929294,Near-prime
132,2011-01,13690481094.97363,12606456144.9495,Super-prime
132,2011-01,147902323.3197299,128579182.3232323,Deep subprime
132,2011-01,232584353.2256402,202107977.7777778,Subprime
132,2011-01,2421043609.292754,2177697609.090909,Prime
132,2011-01,581212189.89203,494096947.4747475,Near-prime
133,2011-02,14237206627.7265,12572064865.15151,Super-prime
133,2011-02,147380139.9982464,127249868.6868686,Deep subprime
133,2011-02,239251798.2062896,203948327.7777777,Subprime
133,2011-02,2566948933.784749,2267838965.151516,Prime
133,2011-02,622212188.2824508,524139727.2727275,Near-prime
134,2011-03,14761988182.97957,14949420913.13131,Super-prime
134,2011-03,153405814.6110134,163592485.8585857,Deep subprime
134,2011-03,259033414.8454917,270142373.2323231,Subprime
134,2011-03,2804269181.013957,2778203541.919192,Prime
134,2011-03,672880393.1481152,680686051.0101016,Near-prime
135,2011-04,13767318917.15879,13619828577.77778,Super-prime
135,2011-04,145001606.3118672,130945221.7171716,Deep subprime
135,2011-04,248401912.3686227,231229428.7878787,Subprime
135,2011-04,2532369147.88075,2548632361.61616,Prime
135,2011-04,597860140.1219947,574269406.0606061,Near-prime
136,2011-05,141075936.5482573,140576696.4646463,Deep subprime
136,2011-05,14609615196.32661,14662914183.83838,Super-prime
136,2011-05,239312903.5236448,239374863.6363636,Subprime
136,2011-05,2832763162.829712,2904106701.010102,Prime
136,2011-05,664600929.3780816,672441795.9595959,Near-prime
137,2011-06,14663904364.47056,14208038605.0505,Super-prime
137,2011-06,149174673.611674,156589599.9999999,Deep subprime
137,2011-06,254983019.6296059,261897610.6060606,Subprime
137,2011-06,2720230661.894343,2728776357.070707,Prime
137,2011-06,644061966.8616964,663261036.8686868,Near-prime
138,2011-07,13841547514.78832,14346099267.67676,Super-prime
138,2011-07,144675256.4558541,136881667.1717171,Deep subprime
138,2011-07,247286960.1898142,238773826.7676767,Subprime
138,2011-07,2741404035.170502,2882667022.222222,Prime
138,2011-07,655871694.0496389,652179007.5757577,Near-prime
139,2011-08,152678823.3684198,163487857.070707,Deep subprime
139,2011-08,15454677693.08215,15923839826.26262,Super-prime
139,2011-08,258804292.3431067,271984822.7272727,Subprime
139,2011-08,3032380893.543518,3195390362.121213,Prime
139,2011-08,696436023.1669074,742734576.2626264,Near-prime
140,2011-09,147783949.3390697,149765052.5252525,Deep subprime
140,2011-09,16797186035.9261,16204708332.32323,Super-prime
140,2011-09,251560152.7717643,259564336.3636364,Subprime
140,2011-09,2959430347.850704,2900779609.090909,Prime
140,2011-09,678762389.8650266,709207629.2929293,Near-prime
141,2011-10,137446282.3562149,140769005.5555555,Deep subprime
141,2011-10,15679695498.97269,16200808033.83839,Super-prime
141,2011-10,253600726.6647103,259409622.2222221,Subprime
141,2011-10,2876677956.894022,2976111391.919195,Prime
141,2011-10,683043780.3182192,723563368.1818188,Near-prime
142,2011-11,154752117.8328327,168178002.020202,Deep subprime
142,2011-11,15694081567.60962,17196116752.52527,Super-prime
142,2011-11,263055297.6601228,300180238.3838384,Subprime
142,2011-11,2912079766.679828,3122705543.434345,Prime
142,2011-11,692039423.3157278,771086212.6262635,Near-prime
143,2011-12,135608443.4815281,147017647.9797979,Deep subprime
143,2011-12,15818634085.02651,16605707155.55555,Super-prime
143,2011-12,257302212.5341773,271908394.9494951,Subprime
143,2011-12,2768080198.72017,2754794687.87879,Prime
143,2011-12,684983099.4869572,686723454.0404043,Near-prime
144,2012-01,14624695955.48819,13697406787.37374,Super-prime
144,2012-01,148941300.89865,129075895.9595959,Deep subprime
144,2012-01,271326879.7886372,235874023.7373737,Subprime
144,2012-01,2902695007.311082,2640181080.30303,Prime
144,2012-01,722456365.9589055,621718768.6868687,Near-prime
145,2012-02,15495621102.11882,13785920218.68688,Super-prime
145,2012-02,168109606.0253228,146968275.2525252,Deep subprime
145,2012-02,285074237.4297853,244555123.7373738,Subprime
145,2012-02,3020588653.004076,2664243890.90909,Prime
145,2012-02,767978619.233821,653712888.383839,Near-prime
146,2012-03,15135462266.9523,15392887078.28282,Super-prime
146,2012-03,156022777.2191116,169569926.2626262,Deep subprime
146,2012-03,295908516.9386262,312272801.5151515,Subprime
146,2012-03,3002212059.96519,2987545994.949497,Prime
146,2012-03,750813308.2481385,766021667.1717173,Near-prime
147,2012-04,14865229824.90543,14746865442.92929,Super-prime
147,2012-04,162591821.5116156,147066154.5454544,Deep subprime
147,2012-04,2888433208.425536,2910361146.969697,Prime
147,2012-04,294278907.4516016,273293643.9393939,Subprime
147,2012-04,745127705.1226175,715562565.1515156,Near-prime
148,2012-05,14803150686.61673,14777157471.21212,Super-prime
148,2012-05,166115078.3690082,165915627.7777777,Deep subprime
148,2012-05,3036603634.622231,3101534010.101011,Prime
148,2012-05,318440734.3968378,318185488.3838385,Subprime
148,2012-05,794762946.3633739,802509949.4949498,Near-prime
149,2012-06,14768773704.95734,14198418963.13131,Super-prime
149,2012-06,168825109.1558472,181186435.8585858,Deep subprime
149,2012-06,3024886994.804629,3019393719.19192,Prime
149,2012-06,309816452.054681,320256989.3939396,Subprime
149,2012-06,798376270.9878677,821231775.2525259,Near-prime
150,2012-07,14387843943.43774,14847809509.09091,Super-prime
150,2012-07,149040719.9236156,142607026.2626262,Deep subprime
150,2012-07,2988948539.111742,3145114679.797981,Prime
150,2012-07,314157470.0165578,302907948.9898989,Subprime
150,2012-07,778815439.3059797,776311148.4848489,Near-prime
151,2012-08,14568850034.87291,14934023724.74748,Super-prime
151,2012-08,154923870.4525487,163663580.3030302,Deep subprime
151,2012-08,3116318118.397859,3267095152.020205,Prime
151,2012-08,319302510.473015,333622271.7171716,Subprime
151,2012-08,788072613.4428759,831623014.1414139,Near-prime
152,2012-09,147655455.9904614,148593662.6262625,Deep subprime
152,2012-09,14931172585.53489,14371819514.64647,Super-prime
152,2012-09,291359916.087135,300788849.4949495,Subprime
152,2012-09,3047096556.296101,2988387191.919191,Prime
152,2012-09,739372071.2885365,763665457.5757577,Near-prime
153,2012-10,15058432587.46009,15488321816.66668,Super-prime
153,2012-10,151203090.2771659,150970419.6969696,Deep subprime
153,2012-10,278877542.8036893,281380339.89899,Subprime
153,2012-10,3478908799.766382,3583039194.949495,Prime
153,2012-10,815783304.4414545,851827057.5757577,Near-prime
154,2012-11,15006111215.86655,16405302791.41414,Super-prime
154,2012-11,160864484.3508973,172451189.3939393,Deep subprime
154,2012-11,315883010.3358279,356509961.1111112,Subprime
154,2012-11,3251772529.38475,3475134871.717173,Prime
154,2012-11,841345746.5319016,936393481.3131316,Near-prime
155,2012-12,15234916777.35506,16040325735.85859,Super-prime
155,2012-12,161688898.4615437,173692282.3232323,Deep subprime
155,2012-12,310133018.0837566,331996378.2828283,Subprime
155,2012-12,3220266739.894097,3217258615.151515,Prime
155,2012-12,818619245.1294442,831082970.7070708,Near-prime
156,2013-01,159111928.9508074,136651645.4545454,Deep subprime
156,2013-01,16110418602.29214,15295858201.51516,Super-prime
156,2013-01,334123073.9655963,289031611.6161616,Subprime
156,2013-01,3408315043.759306,3134882680.303032,Prime
156,2013-01,866476636.3263481,752131401.515152,Near-prime
157,2013-02,157104573.5918024,140043599.4949495,Deep subprime
157,2013-02,16031317994.68884,14315489275.75758,Super-prime
157,2013-02,323763321.3198861,278817026.7676769,Subprime
