month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
126,2010-07,.0717489790366596,.1178254669063063,.0479376098438209,.0614225248229269
127,2010-08,.1188666622326372,.1457061073381895,.0623728084951302,.0916640135557245
128,2010-09,.1681702515224846,.1905216144556472,.0874184137134945,.0619055409834333
129,2010-10,.0664162798176121,.1097142085763821,.0216694327934808,-.0015090985549341
130,2010-11,.1831424208634423,.1431005887429425,.0925552739989165,.0663802522386812
131,2010-12,.0463747206342122,.1386714366358151,.1090122120566478,.1101137843102447
132,2011-01,.0343918537655401,.1595347194033058,.0652019758199852,.0256029231076029
133,2011-02,.2822392279616914,.2969804463843791,.2017790924071316,.1296240383287573
134,2011-03,.3911125419397664,.3107636469107171,.1953401264251561,.1587211316196671
135,2011-04,.19270159995484,.1068146975269393,.1249077333691572,.0755476137412845
136,2011-05,.3180618913920087,.2387018561842282,.1918388543113974,.2137758537172384
137,2011-06,.2394129065966351,.2002900933883557,.1740752917517168,.1592461686620458
138,2011-07,.19791153938141,.1455400838781469,.1055682124574098,.0797018987901427
139,2011-08,.2175723439163126,.2356523947632977,.2006373082532943,.215787724555829
140,2011-09,.1601368672952197,.1384344523159612,.1752372190305223,.2732087264572921
141,2011-10,.1964001704116244,.1624903420414133,.1693272088272335,.2225374518660603
142,2011-11,.1356917490582213,.1435873914213093,.1401496694324134,.2168775581177614
143,2011-12,.0514862614547855,.0442066146731076,.0797486687650024,.1291182344573918
144,2012-01,.0917449196779168,.0412700366368291,.0711447255381163,.1769877460050642
145,2012-02,.1394731247467481,.092137075664594,.1115201200687532,.2243008662897067
146,2012-03,.0113571193531704,-.0114475357512185,.015535166615491,.079544072375555
147,2012-04,.0877946967198808,.0167256909430473,.0304238177272,.1504125733103919
148,2012-05,.0133486639038849,-.0337248049175067,-.0205481494929577,.0331818147591305
149,2012-06,-.0010299532161284,-.0282583137205757,-.0130691576956719,.0203449345997004
150,2012-07,.0354583025535561,-.0055316588195956,-.01947531581549,.0370160355641642
151,2012-08,.0202077639812203,-.0821688550032014,-.0780475839199039,-.0245854737704487
152,2012-09,-.027224322722616,-.0607292082798249,-.0647199593867999,-.0706227789123934
153,2012-10,-.0113122362023883,-.0593172119487914,-.0128374457464182,.0553148011133422
154,2012-11,-.04463854299949,-.0722503608674463,-.0341482376556405,.0101521057155611
155,2012-12,.0182001849242256,.0110173871652388,.0303157845342683,.0732744908411854
156,2013-01,.0893445809884216,.0175512027151806,.024077743148762,.1074296778548528
157,2013-02,-.0155390757243911,-.0406179116113719,-.0309093378588138,.0091531728517075
158,2013-03,.0322006737464159,.0083073963088758,.0235725280076663,.0764529318091843
159,2013-04,.0325383369341994,.031702328508494,.0519843003962623,.131124564677769
160,2013-05,.0703737188031128,.0339400611802211,.0453412543054409,.1097520190008364
161,2013-06,.0527747169630529,.0252722113849982,.0434825249130794,.1137483119184911
162,2013-07,.0924016313451132,.0722433848950674,.1109616174956936,.1716289214832082
163,2013-08,.0565269823825751,.0850834961879426,.0864396574185537,.1176177901820007
164,2013-09,.1276732542677269,.1616139167577444,.140757814846419,.1620237172212353
165,2013-10,.1797637280067883,.1562909003686525,.0849448502180636,.1281489147813074
166,2013-11,.1943987811611433,.1381977689805436,.1061115160164947,.1280829773296562
167,2013-12,.279382980267951,.1899549800764624,.1407799816214207,.1508001846608485
168,2014-01,.1939754403130417,.1813945981767967,.1265036521801322,.0922056007006483
169,2014-02,.2201304928144719,.2085657197727689,.1219925039744596,.0964369235774491
170,2014-03,.245880095325184,.2038155901738981,.1146559715397066,.0703028775244397
171,2014-04,.2708243673126803,.2675454025577882,.1754635502925649,.0899261243431366
172,2014-05,.2270082164688383,.2485655259639678,.1566952550249177,.1252866811390632
173,2014-06,.2281137246003501,.1914192831976398,.0787559332866189,.0170638105271967
174,2014-07,.2163835354993852,.2270152287249735,.2152055798969891,.2635427305403608
175,2014-08,.1615587560261938,.1170279331768089,.0486064193094126,-.002679991081317
176,2014-09,.1783292550868395,.078465127352129,-.0056838619335896,-.0218220907192311
177,2014-10,.0711950746263697,.0712070650131532,.0138196631303446,-.058345472062292
178,2014-11,.0657056369414862,.0600408810489562,-.0057852233598163,-.0523497822269128
179,2014-12,.0840268806160018,.0598156696426143,-.0141457738438657,-.0225446649916352
180,2015-01,.1126808583178838,.1128502984697523,.0734530068755277,.0069304822258601
181,2015-02,.1235851310985728,.0978981414093591,.0403308138686902,-.0273492795596213
182,2015-03,.1008016556911886,.0981528002910422,.0747607443483766,.0735228288521321
183,2015-04,.0818742155390291,.0760725531726575,.0527987762744588,.0436802840620782
184,2015-05,.071952457755796,.0659905337791672,.0481099120155285,-.0018565339555072
185,2015-06,.1516903323002172,.1722118361067388,.1759347274079714,.1704655178990401
186,2015-07,.0969293874736731,.0970990233123648,.0177988921781566,-.0875686821151652
187,2015-08,.0771215443760377,.1206915998956501,.1310687082181413,.1298809821374249
188,2015-09,.0815174289250996,.1368895144674694,.1627546930773947,.1842128211798366
189,2015-10,.1136164853324929,.1932273208531105,.2529852405041377,.2931376205221894
190,2015-11,.1224785514703185,.1719040662322594,.1836033735961198,.2001693751306277
191,2015-12,.054551076569049,.0812453154386193,.0973136439409639,.1063172845215448
192,2016-01,.0370678405226547,.0862486275714031,.0933798861533905,.1332946337934505
193,2016-02,.1311694288528074,.1740129046267202,.1928235297123228,.2256571379598548
194,2016-03,.1086147543674841,.131184041411095,.1135028089289918,.1270911570630723
195,2016-04,.0957207558015024,.0848232038653611,.0771835364494911,.0804396571334283
196,2016-05,.1441247132163964,.2154183360381379,.2209266246306284,.2052495423119435
197,2016-06,.0557351067397861,.0872383291333473,.1274552434306726,.2038833338445329
198,2016-07,.0953933219084596,.1588087938107369,.2149952159573692,.310396609027766
199,2016-08,.10733092890291,.1044598851762778,.0921393674453494,.1374650570019303
200,2016-09,.0665008210905254,.0359454402142975,.0124401609976072,.0063754328660554
201,2016-10,-.013625072920966,-.0873522942733495,-.1345476017731458,-.1877150800697323
