month,date,num,num_unadj
160,2013-05,4256355.464707088,4300285.858585857
161,2013-06,4233005.430623694,4213967.171717172
162,2013-07,4341523.314529066,4541004.040404038
163,2013-08,4462231.4924227,4652700.505050503
164,2013-09,4641373.439521746,4533966.16161616
165,2013-10,4682659.33201789,4783579.797979795
166,2013-11,4754483.268870462,5243896.969696973
167,2013-12,4976560.484822153,5321328.787878792
168,2014-01,4862657.454072796,4376161.11111111
169,2014-02,4876185.195127773,4155823.23232323
170,2014-03,4887943.764311974,4829614.141414138
171,2014-04,5112849.40365989,5051841.414141411
172,2014-05,5039811.978879198,5117957.575757573
173,2014-06,4742036.933884791,4757738.383838385
174,2014-07,5246642.312010661,5567683.838383832
175,2014-08,4854257.517147227,5039750.505050501
176,2014-09,4909964.267934981,4760343.939393937
177,2014-10,4829970.678208732,4925293.434343433
178,2014-11,4896263.52612632,5346384.343434343
179,2014-12,5149150.194235832,5446053.030303032
180,2015-01,5231765.935136745,4732716.161616157
181,2015-02,5160374.334005611,4413805.555555558
182,2015-03,5305765.568576763,5246058.080808077
183,2015-04,5453905.286862215,5368937.878787875
184,2015-05,5268465.624533417,5373877.272727274
185,2015-06,5511287.878933402,5559683.333333332
186,2015-07,5363719.539377122,5783775.252525247
187,2015-08,5411892.341611366,5621901.515151513
188,2015-09,5645993.913724408,5431469.696969694
189,2015-10,5874193.187661359,5973342.929292927
190,2015-11,5767114.55164015,6254745.454545449
191,2015-12,5657131.389171185,5910771.212121209
192,2016-01,5626185.104568101,5136681.81818182
193,2016-02,6074750.512391469,5204962.626262624
194,2016-03,5908815.444852609,5873517.171717172
195,2016-04,5955790.769218324,5816481.818181813
196,2016-05,6342354.446234022,6456921.212121201
197,2016-06,6137441.27313717,6179583.333333333
198,2016-07,6306716.234759411,6862742.424242423
199,2016-08,5940797.919837938,6213455.555555548
200,2016-09,5822199.447915443,5588611.11111111
201,2016-10,5246824.427285025,5331096.969696974
202,2016-11,5569418.444229738,6039736.363636365
203,2016-12,5591457.835750029,5793332.323232331
204,2017-01,5760769.6251601,5299567.67676768
205,2017-02,5612266.376170967,4829662.626262625
206,2017-03,6069464.724645397,6062094.444444439
207,2017-04,5546795.272032721,5355751.010101012
208,2017-05,5633409.546081526,5705136.36363636
209,2017-06,5857327.365587828,5833097.474747476
210,2017-07,5861342.618886657,6375601.515151508
211,2017-08,5713641.513597525,6042372.727272723
212,2017-09,5219770.941764258,5025404.545454543
213,2017-10,5362586.494478039,5470757.070707073
214,2017-11,5658672.5607115,6167801.010101012
215,2017-12,5541262.363427524,5714452.020202025
216,2018-01,5645873.98684824,5226795.959595958
217,2018-02,5694602.629321477,4896970.707070709
218,2018-03,5686773.777839925,5715661.111111118
219,2018-04,5821797.483961436,5566475.252525258
220,2018-05,5905845.933218579,5934531.818181823
221,2018-06,5795084.964124915,5712487.373737378
222,2018-07,5798584.492915367,6259030.808080807
223,2018-08,5796414.026848669,6179522.222222226
224,2018-09,5647651.851350258,5478639.8989899
225,2018-10,5896066.211671307,6027974.24242424
226,2018-11,5770184.801629409,6345002.02020202
227,2018-12,5631887.483266778,5819175.757575762
228,2019-01,5945702.384418783,5500537.878787881
229,2019-02,5908570.70138777,5070839.393939398
230,2019-03,6146908.069572785,6204587.373737374
231,2019-04,6176091.269431149,5880486.868686874
232,2019-05,6178805.337535913,6180309.090909096
233,2019-06,6131758.626249548,6013539.393939395
234,2019-07,5931403.770374321,6332390.404040409
235,2019-08,6721309.091104569,7189290.404040405
236,2019-09,6817396.389550312,6663411.616161616
237,2019-10,6448104.155974354,6605167.676767688
238,2019-11,6196149.954613188,6858283.33333334
239,2019-12,6524803.950739943,6722947.979797987
240,2020-01,6536570.872607391,6029529.292929295
241,2020-02,6722718.063962956,5749165.656565662
242,2020-03,4900511.813942283,4968387.878787883
243,2020-04,3131616.682903174,2991581.313131315
244,2020-05,3230101.342007298,3232111.616161616
245,2020-06,3730039.378714498,3676737.373737375
246,2020-07,4029149.043973259,4266853.030303032
247,2020-08,4451579.221503007,4749704.040404043
248,2020-09,4672879.987574684,4585996.464646467
249,2020-10,5190060.8611389,5297475.757575764
250,2020-11,5408991.134394553,5989323.232323236
251,2020-12,5201931.743649483,5336106.060606069
252,2021-01,5333588.230214999,4893604.040404043
253,2021-02,5629234.099452096,4832468.181818185
254,2021-03,6161946.811613091,6251840.909090916
255,2021-04,6480894.86029718,6232181.818181826
256,2021-05,6879996.513758866,6921652.525252525
257,2021-06,7169582.204700872,7135995.959595958
258,2021-07,6933412.825650279,7318827.777777778
259,2021-08,6716984.03705397,7144550.000000007
260,2021-09,6966026.285614979,6833246.969696974
261,2021-10,6977476.937183321,7091461.111111117
262,2021-11,7206205.080766506,7959383.838383839
263,2021-12,7324127.149099478,7423222.727272731
264,2022-01,6825943.617905988,6228577.272727286
265,2022-02,7337779.680666018,6318091.919191922
266,2022-03,7611281.911793754,7721010.606060611
267,2022-04,7479540.634975608,7252356.565656574
268,2022-05,7465656.108351115,7584020.202020206
269,2022-06,7658494.612799918,7742038.888888896
270,2022-07,7509124.763479959,7953108.585858589
271,2022-08,7415171.791154522,7844760.606060611
272,2022-09,7370145.382204887,7189071.717171718
273,2022-10,7191639.16403397,7242118.68686869
274,2022-11,7124044.185950759,7835229.797979796
275,2022-12,7031235.904187931,7054991.414141417
276,2023-01,7451450.538266222,6771928.28282829
277,2023-02,7333745.140968028,6347155.555555563
278,2023-03,7224211.338386865,7322210.101010107
279,2023-04,7319128.37987733,7148841.414141422
280,2023-05,7315640.130844269,7487804.54545455
281,2023-06,7135538.49348431,7295672.727272732
282,2023-07,7141643.875370678,7591842.424242429
283,2023-08,6993355.03336122,7375234.848484851
284,2023-09,6785123.261286261,6581152.525252528
285,2023-10,6798174.107273659,6810403.030303035
286,2023-11,6752898.966409204,7407471.717171722
287,2023-12,6766968.472108018,6732185.353535359
288,2024-01,6885864.999201894,6244103.030303039
289,2024-02,6991674.629964978,6062417.171717182
290,2024-03,6594693.997513408,6689043.258613332
291,2024-04,6733929.000240389,6603302.319810328
292,2024-05,6613685.414044455,6795008.435810103
293,2024-06,6560578.512585444,6740296.026804657
294,2024-07,6610280.171603278,7045505.663798393
295,2024-08,6696725.011334165,7046103.979059192
