month,date,vol,vol_unadj,income_level_group
172,2014-05,11753644810.38363,11707677235.35353,High
172,2014-05,3460797970.378959,3529275410.101012,Moderate
172,2014-05,601842084.1076151,623024922.7272729,Low
172,2014-05,9984901350.150305,9959683814.141415,Middle
173,2014-06,11230142171.32178,11097948156.0606,High
173,2014-06,3305769307.30208,3313227082.828282,Moderate
173,2014-06,534546010.1917654,541876795.4545455,Low
173,2014-06,9557894235.34774,9391881468.181814,Middle
174,2014-07,10709298164.63108,11129255249.99999,Middle
174,2014-07,11760005568.14269,12111315711.11111,High
174,2014-07,3760071295.617806,3958910253.535355,Moderate
174,2014-07,689471924.3670619,727489405.0505053,Low
175,2014-08,11303394220.93872,11571315869.19192,High
175,2014-08,3302936212.953283,3411810350.000001,Moderate
175,2014-08,586409259.5757095,606090533.3333334,Low
175,2014-08,9690380963.588768,9902514535.858583,Middle
176,2014-09,11414752782.45777,11045497084.84848,High
176,2014-09,3302579812.94708,3236326658.080809,Moderate
176,2014-09,575156851.8753147,557813109.5959598,Low
176,2014-09,9647488075.193855,9308296142.424246,Middle
177,2014-10,11174848944.94455,11269041237.87879,High
177,2014-10,3264664195.157446,3359358414.141415,Moderate
177,2014-10,615233258.5784503,627534762.6262628,Low
177,2014-10,9342516231.812902,9642862261.616154,Middle
178,2014-11,11245620346.59645,11910992299.49496,High
178,2014-11,3367781502.617326,3617124513.636364,Moderate
178,2014-11,641312367.8970202,690933216.6666667,Low
178,2014-11,9709294467.546154,10531542460.10101,Middle
179,2014-12,10326763392.69224,10672444191.41414,Middle
179,2014-12,11751116501.62695,12020273870.20201,High
179,2014-12,3708011150.696133,3708982433.838387,Moderate
179,2014-12,659946436.1145049,666882376.2626265,Low
180,2015-01,10086244693.94435,9619951165.65657,Middle
180,2015-01,11716212259.3947,11602694970.70706,High
180,2015-01,3521314244.592459,3278551127.272727,Moderate
180,2015-01,648352961.8933439,595551066.1616161,Low
181,2015-02,10026519556.50524,8828199918.181814,Middle
181,2015-02,11643520984.28053,10483810313.13131,High
181,2015-02,3476109928.652719,3014334698.484848,Moderate
181,2015-02,618704141.9541216,512997930.8080809,Low
182,2015-03,10546708061.73907,10704586801.51515,Middle
182,2015-03,12284050730.49594,12568995938.38385,High
182,2015-03,3658437313.915724,3679487209.09091,Moderate
182,2015-03,655495457.0382793,672815459.0909094,Low
183,2015-04,11038582374.58943,10855780531.31313,Middle
183,2015-04,12877437465.99775,12605134015.65656,High
183,2015-04,3729600593.809577,3717336308.080811,Moderate
183,2015-04,675581518.0207607,675604474.7474749,Low
184,2015-05,10779677872.48262,10808850858.58586,Middle
184,2015-05,12736598324.80566,12732910006.56565,High
184,2015-05,3736955743.216915,3825525610.10101,Moderate
184,2015-05,637933013.9657546,662615057.5757576,Low
185,2015-06,11370644420.08866,11304593535.85859,Middle
185,2015-06,13454062581.91239,13415933575.25253,High
185,2015-06,3968008700.351788,4011891947.474748,Moderate
185,2015-06,710882999.773111,725633830.8080814,Low
186,2015-07,10982631695.01211,11525227425.75757,Middle
186,2015-07,12948494486.22492,13440699465.65656,High
186,2015-07,3815181440.000855,4054686768.686871,Moderate
186,2015-07,662370879.4484419,713296995.4545459,Low
187,2015-08,11063389724.02268,11310847777.27273,Middle
187,2015-08,13052034684.58892,13406844968.18182,High
187,2015-08,3827122685.861181,3958225119.696971,Moderate
187,2015-08,674671282.9403813,698926032.3232329,Low
188,2015-09,11537791656.18903,11047879236.86869,Middle
188,2015-09,13504122280.92803,13002728290.40404,High
188,2015-09,3971081283.271241,3860773107.575756,Moderate
188,2015-09,716688627.027593,688000905.5555555,Low
189,2015-10,12306441502.18642,12667875612.12121,Middle
189,2015-10,13887265006.96056,13961372597.47476,High
189,2015-10,4528651893.478251,4645625435.858588,Moderate
189,2015-10,793954079.9636701,798690403.5353535,Low
190,2015-11,11733158193.30228,12646383920.20202,Middle
190,2015-11,13446939388.8257,14219762739.39393,High
190,2015-11,4167949087.722234,4448358905.050508,Moderate
190,2015-11,710663399.1410071,758858069.1919193,Low
191,2015-12,11853819839.39009,12041623121.71718,Middle
191,2015-12,13625041741.12013,13721238319.69697,High
191,2015-12,4231373272.18145,4169986651.515151,Moderate
191,2015-12,698834753.6163077,699320871.7171718,Low
192,2016-01,11333967170.46984,10980566283.83838,Middle
192,2016-01,13555837290.85084,13603868978.78787,High
192,2016-01,4104407145.274078,3870262482.828285,Moderate
192,2016-01,684049667.0993844,638816713.6363639,Low
193,2016-02,12444720031.99495,10932158830.30303,Middle
193,2016-02,14500380226.31826,13052430546.9697,High
193,2016-02,4325817087.181551,3760883831.31313,Moderate
193,2016-02,824476966.322068,684786543.9393942,Low
194,2016-03,12213882567.34981,12526106508.58586,Middle
194,2016-03,14428672682.52746,14799172101.51514,High
194,2016-03,4264827066.220419,4330234504.545458,Moderate
194,2016-03,768221924.2852443,795927894.4444444,Low
195,2016-04,12284761098.56659,11968087244.94949,Middle
195,2016-04,14416880134.3091,14020200560.10101,High
195,2016-04,4408589012.926131,4356758726.767678,Moderate
195,2016-04,746201153.6937186,739589643.9393941,Low
196,2016-05,13132592395.50178,13138293382.82828,Middle
196,2016-05,15119704578.55367,15071257810.101,High
196,2016-05,4584049963.406383,4680633976.767674,Moderate
196,2016-05,830398549.0897646,860409721.7171718,Low
197,2016-06,13080654464.77499,13060271112.62626,Middle
197,2016-06,16337415160.46298,16317043161.61616,High
197,2016-06,4581945961.114632,4636043264.141415,Moderate
197,2016-06,820547295.2722001,838078176.7676768,Low
198,2016-07,13715996415.0443,14424398905.05052,Middle
198,2016-07,15028912708.65934,15628066032.82828,High
198,2016-07,4973865189.396489,5301667442.929291,Moderate
198,2016-07,873198354.3587174,945496355.0505052,Low
199,2016-08,12750662183.70345,13106914572.72728,Middle
199,2016-08,15265527301.71891,15731122093.43435,High
199,2016-08,4519120056.131701,4698771587.878787,Moderate
199,2016-08,829412702.625098,864605503.0303031,Low
200,2016-09,12568795438.84921,11978464093.9394,Middle
200,2016-09,15704698499.56175,15079085223.73737,High
200,2016-09,4503075918.066576,4358551504.545455,Moderate
200,2016-09,826149346.0225059,792295067.1717173,Low
201,2016-10,11191751412.06451,11527438981.81818,Middle
201,2016-10,13735172270.62272,13844644612.62627,High
201,2016-10,3946107024.067328,4044643788.383839,Moderate
201,2016-10,762593564.1121567,762152819.1919192,Low
202,2016-11,11820534414.97395,12733042061.61615,Middle
202,2016-11,13235382203.83807,14021130395.95959,High
202,2016-11,4198433960.865936,4478164889.393942,Moderate
202,2016-11,712966471.3513448,754372816.6666672,Low
203,2016-12,11894665941.21829,11966944153.53535,Middle
203,2016-12,13527861403.12835,13517488174.24242,High
203,2016-12,4176760779.329071,4092720559.595962,Moderate
203,2016-12,748020204.2696252,746697808.5858586,Low
204,2017-01,12959833750.84299,12702308471.21213,Middle
204,2017-01,16982994339.94796,17311091445.45452,High
204,2017-01,4505075569.224922,4285099247.979795,Moderate
204,2017-01,794505038.3314252,751567464.6464648,Low
205,2017-02,12224359502.81407,10801193776.26263,Middle
205,2017-02,13999032482.2143,12685834744.94949,High
205,2017-02,4311017586.802785,3777087620.202023,Moderate
205,2017-02,763325242.6454451,641237869.6969696,Low
206,2017-03,12886148194.02181,13301152058.08081,Middle
206,2017-03,14594767782.65765,14932176713.13132,High
206,2017-03,4533470872.701568,4634562466.666666,Moderate
206,2017-03,795354608.5533135,825694117.1717173,Low
207,2017-04,11922791252.46408,11480999648.48485,Middle
207,2017-04,13671165481.3097,13185965118.18182,High
207,2017-04,4142125430.277043,4050377565.151517,Moderate
207,2017-04,725822754.7680362,713536162.121212,Low
208,2017-05,12071141208.08129,12026759660.10102,Middle
208,2017-05,14111483114.56697,13963137218.68687,High
208,2017-05,4174559791.550347,4237257560.606064,Moderate
208,2017-05,739985940.0276288,764600960.1010102,Low
209,2017-06,13020840416.62864,12880572948.9899,Middle
209,2017-06,14682797994.34693,14488780318.68687,High
209,2017-06,4404924419.273162,4416061190.909091,Moderate
209,2017-06,747214475.8543828,755054391.9191922,Low
210,2017-07,12802320093.03392,13359091504.54545,Middle
210,2017-07,14655061729.35323,15141743698.48486,High
210,2017-07,4417473217.767379,4675004488.38384,Moderate
210,2017-07,745478855.9005084,800738941.9191921,Low
211,2017-08,12259746716.40699,12707610896.46464,Middle
211,2017-08,13901818096.55528,14383086763.13131,High
211,2017-08,4280660035.610495,4483184868.18182,Moderate
211,2017-08,732912537.8404275,771880499.4949496,Low
212,2017-09,11395951208.59625,10889066093.93939,Middle
212,2017-09,13103744468.99778,12648292821.21212,High
212,2017-09,3911309205.302371,3789960555.555559,Moderate
212,2017-09,672375137.5842308,648029456.5656567,Low
213,2017-10,11891443596.68416,12327298407.57576,Middle
213,2017-10,13262507159.38263,13486455053.0303,High
213,2017-10,4082775440.985764,4220326861.616164,Moderate
213,2017-10,676128448.3828444,678465026.7676769,Low
214,2017-11,12528685314.40754,13559541887.8788,Middle
214,2017-11,13911852394.12599,14851393907.0707,High
214,2017-11,4276705267.976362,4582264861.616166,Moderate
214,2017-11,731069110.6114792,770200548.4848489,Low
215,2017-12,11830138963.95489,11840240934.34344,Middle
215,2017-12,13158196648.14443,13134170558.08081,High
215,2017-12,4231242271.981998,4130209536.868689,Moderate
215,2017-12,710303244.0361719,709817902.0202022,Low
216,2018-01,12074047913.68378,11941346491.91919,Middle
216,2018-01,13956050452.41235,14375547953.53536,High
216,2018-01,4215373525.023759,4041986993.434343,Moderate
216,2018-01,731000279.8117198,697594994.4444444,Low
217,2018-02,12200546545.66889,10819678540.90909,Middle
217,2018-02,14064829343.40449,12778194022.22223,High
217,2018-02,4355270643.040462,3831771567.171718,Moderate
217,2018-02,749968939.3420625,636028481.3131313,Low
218,2018-03,12158308532.14477,12626455594.9495,Middle
218,2018-03,14138396391.45269,14437675087.37373,High
218,2018-03,4336380232.766938,4461886547.979799,Moderate
218,2018-03,749666627.8589642,776542842.929293,Low
219,2018-04,12578370467.73561,12002153894.44444,Middle
219,2018-04,14812024619.21742,14152306787.37374,High
219,2018-04,4542636012.215979,4396011206.060605,Moderate
219,2018-04,775449730.471784,757716582.8282828,Low
220,2018-05,12904081765.20395,12723089600.00001,Middle
220,2018-05,14825097022.73464,14490532014.64646,High
220,2018-05,4685598707.77395,4706161295.959597,Moderate
220,2018-05,792856083.7858285,816609507.575758,Low
221,2018-06,12473263026.49703,12226052356.06061,Middle
221,2018-06,14386437288.30303,14089383502.52524,High
221,2018-06,4593262801.950664,4560810080.30303,Moderate
221,2018-06,772004842.4878229,773057593.4343436,Low
222,2018-07,12571157707.65611,12966437679.79799,Middle
222,2018-07,14477108964.6417,14875333178.78787,High
222,2018-07,4624513371.931772,4850571924.747475,Moderate
222,2018-07,796061095.8756436,841659752.5252525,Low
223,2018-08,12446104016.97106,12980862738.88888,Middle
223,2018-08,14699007563.08618,15207807734.84848,High
223,2018-08,4544831927.657604,4782239540.404041,Moderate
223,2018-08,752663932.6692044,797537033.3333336,Low
224,2018-09,12131101906.36753,11663151398.48485,Middle
224,2018-09,13943838778.8213,13517717079.29292,High
224,2018-09,4345040158.144145,4235336138.888891,Moderate
224,2018-09,738694149.1014608,718605448.4848485,Low
225,2018-10,12620565707.39848,13117205752.0202,Middle
225,2018-10,14403185345.5681,14752654408.58585,High
225,2018-10,4663403827.786726,4848143988.888889,Moderate
225,2018-10,802764588.9382585,808723481.3131312,Low
226,2018-11,12271961732.73807,13438812784.84849,Middle
226,2018-11,14023854100.18378,15154178057.07071,High
226,2018-11,4500040041.082288,4864024743.434345,Moderate
226,2018-11,725788807.167985,768988639.3939396,Low
227,2018-12,12001723820.9636,12046371516.16161,Middle
227,2018-12,13713703296.5289,13741773572.22222,High
227,2018-12,4360220965.974642,4275032311.111112,Moderate
227,2018-12,755920166.286191,761450114.6464646,Low
228,2019-01,12913537607.81701,12777619447.9798,Middle
228,2019-01,15041822227.224,15537434428.78788,High
228,2019-01,4694707544.863948,4502670743.939392,Moderate
228,2019-01,793933055.7508075,754615755.5555557,Low
229,2019-02,12977207295.43181,11525145481.81819,Middle
229,2019-02,15132522814.01225,13740514940.40404,High
229,2019-02,4772462825.859159,4195177616.666662,Moderate
229,2019-02,766049368.4167715,653547546.9696971,Low
230,2019-03,13446958742.06156,13957357728.78788,Middle
230,2019-03,15200382347.56628,15464031386.86869,High
230,2019-03,4843472040.675076,4986879997.979799,Moderate
230,2019-03,801069490.4761393,821835837.878788,Low
231,2019-04,13459674085.78871,12815096536.36365,Middle
231,2019-04,15237449532.44061,14503224237.8788,High
231,2019-04,4880620163.7066,4702028073.737375,Moderate
231,2019-04,823322180.1695356,804843688.8888892,Low
232,2019-05,13294142946.73319,13034233214.14141,Middle
232,2019-05,14990590999.77667,14547190654.54544,High
232,2019-05,4776718062.220996,4776933800.505052,Moderate
232,2019-05,761903867.5292654,788042087.3737376,Low
233,2019-06,12787999048.0389,12439800298.48485,Middle
233,2019-06,14126248076.42621,13754295854.04041,High
233,2019-06,4653133407.015881,4591734955.050506,Moderate
233,2019-06,771785678.2353888,767540335.3535355,Low
234,2019-07,12535678506.20942,12825679509.0909,Middle
234,2019-07,13954579540.6756,14323588486.86869,High
234,2019-07,4529897901.60679,4719267676.26263,Moderate
234,2019-07,750787213.9315575,782833038.3838388,Low
235,2019-08,14189673442.15392,14839578778.78789,Middle
235,2019-08,17251090322.17775,17808424946.46465,High
235,2019-08,5101187886.425598,5374129506.565656,Moderate
235,2019-08,897142215.0122125,950908186.3636364,Low
236,2019-09,13832712132.05202,13387750661.11111,Middle
236,2019-09,15751124473.70096,15339010594.94951,High
236,2019-09,4973212601.330709,4874851710.606062,Moderate
236,2019-09,824059685.478534,807628042.9292929,Low
237,2019-10,13146892404.59805,13646053833.33333,Middle
237,2019-10,14792589799.14434,15207491501.01011,High
237,2019-10,4741925407.578655,4945665360.606065,Moderate
237,2019-10,780292112.3092451,791694072.2222222,Low
238,2019-11,12485066998.39078,13798708501.51516,Middle
238,2019-11,13852920338.9471,15117910659.09089,High
238,2019-11,4576902684.647492,4983991196.464645,Moderate
238,2019-11,720538987.0121502,769672976.7676768,Low
239,2019-12,13326496316.69745,13372141931.31312,Middle
239,2019-12,15045797564.88718,15016496488.88889,High
239,2019-12,4757074230.74265,4656652379.797982,Moderate
239,2019-12,771805504.0970472,777170975.2525252,Low
240,2020-01,13396641220.84182,13180561452.02021,Middle
240,2020-01,14855814813.09546,15253192555.55556,High
240,2020-01,4831580366.070303,4618771869.69697,Moderate
240,2020-01,841683861.9795533,791160813.6363635,Low
241,2020-02,13783047589.26515,12221948916.66667,Middle
241,2020-02,15110418733.71258,13670523346.9697,High
241,2020-02,4989208641.254847,4365822156.060604,Moderate
241,2020-02,817748941.3472898,699498120.2020203,Low
242,2020-03,3446412790.859564,3548709323.232325,Moderate
242,2020-03,541447976.5242466,550428240.4040403,Low
242,2020-03,9087327103.998734,9435385796.969696,Middle
242,2020-03,9624452196.381002,9798352846.464645,High
243,2020-04,2063542684.924676,1991850429.292931,Moderate
243,2020-04,310701199.910933,305642427.2727273,Low
243,2020-04,5465699865.269599,5230427892.424245,Middle
243,2020-04,5523729714.666735,5273517355.555554,High
244,2020-05,2172980216.299278,2177657652.525253,Moderate
244,2020-05,316046442.1237587,329420726.2626263,Low
244,2020-05,5803139364.981786,5693343894.444436,Middle
244,2020-05,5913501348.99834,5751728802.020202,High
245,2020-06,2495959187.669142,2475504233.333333,Moderate
245,2020-06,412624552.9618739,412591665.6565658,Low
245,2020-06,6491045760.137247,6335216461.111112,Middle
245,2020-06,6578406346.750771,6449130013.13131,High
246,2020-07,2625349122.487427,2733707830.808083,Moderate
246,2020-07,422530098.9585254,436125066.6666666,Low
246,2020-07,6728041026.703555,6881675567.171717,Middle
246,2020-07,6941218601.260383,7170114095.454553,High
247,2020-08,2877052431.253229,3023849922.222223,Moderate
247,2020-08,485066823.0414909,513269320.7070708,Low
247,2020-08,7463661957.548181,7791243028.787878,Middle
247,2020-08,7700538059.499724,7898260446.464643,High
248,2020-09,3197875310.321697,3141128883.333334,Moderate
248,2020-09,525098360.0853391,517580482.8282828,Low
248,2020-09,8222526398.344674,7970334965.656562,Middle
248,2020-09,8442637623.435349,8216577604.04041,High
249,2020-10,3411108381.136879,3531640672.222223,Moderate
249,2020-10,625163924.3420914,634638409.0909091,Low
249,2020-10,8866812930.933353,9118139575.252525,Middle
249,2020-10,9267769595.939466,9452551514.141413,High
250,2020-11,3558548592.656595,3878401906.565657,Moderate
250,2020-11,601432029.9879725,644241501.5151515,Low
250,2020-11,9024645285.846893,9995063937.373741,Middle
250,2020-11,9316575938.737574,10183082537.87878,High
251,2020-12,3510900108.222448,3435197538.383839,Moderate
251,2020-12,580489241.5285114,579080966.1616161,Low
251,2020-12,9149186829.058483,9150943577.272728,Middle
251,2020-12,9564254801.282591,9461496265.15151,High
252,2021-01,3588960507.11308,3407099789.393941,Moderate
252,2021-01,587465194.7769188,544644913.6363635,Low
252,2021-01,9106149689.067831,8878891374.747471,Middle
252,2021-01,9135544383.672047,9293239429.797985,High
253,2021-02,3828839491.962154,3348649986.363636,Moderate
253,2021-02,623575563.3136183,539294565.1515152,Low
253,2021-02,9824421787.517931,8759866403.030306,Middle
253,2021-02,9994646479.889355,9077131766.161619,High
254,2021-03,10864414206.05482,11257325394.94951,Middle
254,2021-03,11320533338.32206,11557511809.59596,High
254,2021-03,4219836481.60341,4330627143.939395,Moderate
