month,date,yoy_num,yoy_vol
72,2006-01,0.0944717018535037,0.13153495682663
73,2006-02,-0.199683489420742,-0.547518143463426
74,2006-03,0.0288407474780883,0.0632258727826629
75,2006-04,-0.033992443731634,0.0169378022124589
76,2006-05,0.0553280383883512,0.119754841022313
77,2006-06,-0.0353499990538009,-0.07046082742576
78,2006-07,0.00340633100680932,0.0857255355009836
79,2006-08,-0.0464771230920454,-0.0324947230926113
80,2006-09,-0.0508182229792372,-0.0428464795098128
81,2006-10,0.0231665895575441,0.177764250551455
82,2006-11,0.276246356299969,0.0918642559476526
83,2006-12,0.167131336189959,0.0172494316209755
84,2007-01,0.457294225522714,0.112450868407435
85,2007-02,0.00262751577863862,0.0143571024038187
86,2007-03,-0.0319435068205441,-0.0134600768244832
87,2007-04,0.0256504540642932,0.0186437813929501
88,2007-05,-0.00343962526703645,0.00184527472657448
89,2007-06,-0.0369200588523786,-0.0438980310134417
90,2007-07,-0.0149946871891666,0.0191352099365798
91,2007-08,-0.0081788652675393,0.0124852439777285
92,2007-09,-0.106828093767036,-0.0611407350068711
93,2007-10,-0.00764293276866068,-0.0604841304157637
94,2007-11,-0.224626186069739,-0.0176340929884788
95,2007-12,-0.236977955911824,-0.136227008469382
96,2008-01,-0.422168363978156,-0.206336802024297
97,2008-02,-0.0914518830712703,-0.0324867882620974
98,2008-03,-0.137646668142573,-0.153175279078031
99,2008-04,-0.0464436646495812,-0.066711738286119
100,2008-05,-0.167923693396922,-0.162472944593793
101,2008-06,-0.153840669749251,-0.175079509017558
102,2008-07,-0.096073119791559,-0.171442384130385
103,2008-08,-0.173103887826641,-0.254266009613933
104,2008-09,-0.0429414307876198,-0.124941002728666
105,2008-10,-0.19243379010658,-0.321208848448825
106,2008-11,-0.274792096838356,-0.397778146072163
107,2008-12,-0.147362560013447,-0.272175107717196
108,2009-01,-0.248662382706423,-0.381727477178863
109,2009-02,-0.287103392904933,-0.422416266759641
110,2009-03,-0.217482831653937,-0.386119804410617
111,2009-04,-0.279246228865697,-0.404865943550368
112,2009-05,-0.244486988583989,-0.426243834606862
113,2009-06,-0.189586066609694,-0.353116306521847
114,2009-07,-0.217429597602544,-0.392846556756317
115,2009-08,-0.246967307395857,-0.410283651287073
116,2009-09,-0.240098319271906,-0.393649125055489
117,2009-10,-0.172864141803369,-0.288400869376511
118,2009-11,-0.109748452315649,-0.263248580002821
119,2009-12,-0.0775012321340561,-0.211159707878234
120,2010-01,-0.186888296444739,-0.266785115859287
121,2010-02,-0.161132893968466,-0.245426756996072
122,2010-03,-0.010662379843181,-0.0578230101451874
123,2010-04,0.0245328949448327,-0.0769322304101645
124,2010-05,-0.0181761301423432,0.00332113837084491
125,2010-06,0.0139313827417198,-0.0800246540986747
126,2010-07,-0.000979288773258147,-0.0553853861504813
127,2010-08,0.0957105064247921,0.13369413523204
128,2010-09,0.0559324404657831,0.0817152465437696
129,2010-10,0.0339583714623231,0.0444112913652215
130,2010-11,0.141029590833737,0.166344301350457
131,2010-12,0.09938560170963,0.0786029535418629
132,2011-01,0.0998371622216354,0.12726357634902
133,2011-02,0.0723981900452488,0.132110911232519
134,2011-03,0.0687756996949198,0.101849960918212
135,2011-04,0.062841361434258,0.113013451529761
136,2011-05,0.144850879429008,0.0935989319389594
137,2011-06,0.118034804007734,0.200689923173442
138,2011-07,0.0556839795171908,0.159228182360239
139,2011-08,0.134747492167515,0.164615703943284
140,2011-09,0.121139867203153,0.16456566894679
141,2011-10,0.10163491246138,0.132992118493123
142,2011-11,0.109365356922444,0.15578764552224
143,2011-12,0.082103242579971,0.146920162547809
144,2012-01,0.126708149096657,0.184652126636208
145,2012-02,0.182640144665461,0.216368329016314
146,2012-03,0.104436860068259,0.128450672026353
147,2012-04,0.0794779856867043,0.109891454510524
148,2012-05,0.120136376287225,0.228002564851326
149,2012-06,0.0464848151350785,0.0858406539328909
150,2012-07,0.103082210765564,0.0975382136280609
151,2012-08,0.093644722510702,0.105876816326786
152,2012-09,-0.00184613566881808,0.0285208976532918
153,2012-10,0.132135553607946,0.154748494430951
154,2012-11,0.0947822257249484,0.0705021361136784
155,2012-12,0.0257889950487824,0.0398747057899753
156,2013-01,0.194161309798629,0.191240542619314
157,2013-02,0.0912334352701325,0.114029226543659
158,2013-03,0.0372794696033263,0.0714269205126186
159,2013-04,0.153277211478981,0.220995610895404
160,2013-05,0.173257301877182,0.153157151064769
161,2013-06,0.128677667326039,0.20506423563854
162,2013-07,0.227919189888685,0.333649545499212
163,2013-08,0.203237909949972,0.276206808721429
164,2013-09,0.172644412878788,0.242445322621069
165,2013-10,0.12721595747426,0.245930710675245
166,2013-11,0.0865975015879736,0.191062123065016
167,2013-12,0.09484928748112,0.206820928592149
168,2014-01,0.0399119676421604,0.175243098937177
169,2014-02,0.0452700032335716,0.169615707401592
170,2014-03,0.0391084148091976,0.218516014946285
171,2014-04,0.0615438432835822,0.173709690824288
172,2014-05,0.0164656550789399,0.193922195772554
173,2014-06,0.0709024758186174,0.182756498556629
174,2014-07,0.0370082365580395,0.15779518039387
175,2014-08,-0.0636946353294451,0.0566235941723774
176,2014-09,0.0991268359158128,0.214264652046702
177,2014-10,0.0913398805027128,0.240071312712393
178,2014-11,0.0101812159002339,0.130237477782732
179,2014-12,0.143154190658989,0.188042692417005
180,2015-01,0.0952639707144083,0.261996781969117
181,2015-02,0.0929433196988967,0.220880826149549
182,2015-03,0.125733051841426,0.197113431542314
183,2015-04,0.116281113381225,0.242196483254175
184,2015-05,0.0321270079379961,0.1515144131408
