month,date,vol,vol_unadj
199,2016-08,8609377079.09086,9634214256
200,2016-09,8957009540.44277,8694802872
201,2016-10,8559043813.55792,8035807368
202,2016-11,8839826053.04549,8776759068
203,2016-12,9343204469.19294,8422617708
204,2017-01,8847045230.99316,6976614288
205,2017-02,8834505955.1302,6950722056
206,2017-03,9269555721.06644,9682573356
207,2017-04,9345287920.60084,9759497916
208,2017-05,9095628527.06808,10764096600
209,2017-06,9503909947.583,11079653076
210,2017-07,9657170072.82142,10324279980
211,2017-08,9634953353.03391,10789549436
212,2017-09,9783575597.89202,9229649136
213,2017-10,9777158638.70614,9478463496
214,2017-11,10016461045.1664,9902576424
215,2017-12,10000962585.5602,8746027608
216,2018-01,10613520095.9426,8671348968
217,2018-02,10728342083.4933,8463810900
218,2018-03,10482189733.9072,10580626191
219,2018-04,10606696203.7899,11488307712
220,2018-05,10910626131.7413,12832455001
221,2018-06,10975118553.066,12352086008
222,2018-07,10913578961.6737,12085887755
223,2018-08,11311015552.4157,12686170469
224,2018-09,11357878852.824,10380082431
225,2018-10,11346821911.0691,11369812078
226,2018-11,11111829005.9761,10963054782
227,2018-12,11649488287.8046,10202351196
228,2019-01,11042872748.3835,9024213338
