month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
72,2006-01,0.114059683007566,0.118118657590506,0.130924938907083,0.300323217508971
73,2006-02,-0.436288175881556,-0.609640739702477,-0.514222528672778,-0.543610836779317
74,2006-03,0.0819401230221368,0.105615295661758,0.082289348928325,-0.171940654765542
75,2006-04,-0.0194041451581481,0.0340373442076876,-0.0018484579717053,0.185457180694807
76,2006-05,0.0143684176402084,0.0880086574598065,0.153639706703305,0.259464354292235
77,2006-06,-0.390893887427942,-0.00752122933180088,-0.00708857886705949,0.0802101567702422
78,2006-07,0.0272064288775515,0.0487002970420345,0.085948328197317,0.399545006934584
79,2006-08,0.0591706106113605,-0.0179081189481541,-0.027769608590392,0.129512428541186
80,2006-09,-0.109819192379558,-0.0613291730027664,-0.0220362460575746,0.0682000068159883
81,2006-10,0.145756021245899,0.0476816221575818,0.136515439718917,1.051197992439
82,2006-11,0.223123011133594,0.0778924458738366,0.0628898025437594,0.0983456336830382
83,2006-12,0.0867276487567905,-0.0188867208124343,0.0332373925803107,0.0192378937610684
84,2007-01,0.272047381244116,0.0941192948445384,0.0975149372806225,0.0636897379792813
85,2007-02,-0.0867516686035696,0.00220700314915723,0.0541142542348623,0.0466754016735422
86,2007-03,0.038363961885665,-0.0840510911241932,0.0130856478847603,0.122147622508368
87,2007-04,-0.0213337169830563,-0.0140881554862196,0.0385980065875176,0.0972030952367968
88,2007-05,-0.00526380672747329,0.0157922780336888,0.00439668575348495,-0.0502587819774239
89,2007-06,-0.0497734319366754,-0.0872249917103615,-0.0316854772331812,0.140751936135
90,2007-07,0.0332205448692606,0.0355798292220837,0.00546240322004343,0.0381994619671995
91,2007-08,-0.00753063850834601,-0.0290891254038618,0.0352850271767049,0.0779506819153131
92,2007-09,-0.0928204857195127,-0.0504675963427808,-0.0721701132983659,0.0196059215743072
93,2007-10,-6.59097510167239e-05,0.0057432653601639,-0.0222385573776999,-0.359481868998855
94,2007-11,-0.0753621467756811,-0.0640021388431093,0.0312281162905792,0.0507761275992222
95,2007-12,-0.143990238428227,-0.162959493325803,-0.141276342715851,0.0383025771140526
96,2008-01,-0.285974482248167,-0.282395437626377,-0.161709787731295,-0.0223880247387779
97,2008-02,0.0544244875038822,-0.00232529751465449,-0.115751504429144,0.171163558750289
98,2008-03,-0.223429865524297,-0.158528174416959,-0.155239242081971,-0.0703446470568163
99,2008-04,-0.0411545414803711,-0.120309891140681,-0.0488247741019033,0.0508111668802214
100,2008-05,-0.148741840497042,-0.220994813650778,-0.155820783792041,0.0252334918407577
101,2008-06,-0.165620211087313,-0.219860806353986,-0.138300058899096,-0.192866890471414
102,2008-07,-0.207595989683647,-0.180423993977763,-0.159029358147431,-0.150457661602465
103,2008-08,-0.183812224791213,-0.211032443821617,-0.30755804103302,-0.22675312038983
104,2008-09,-0.0636688043672661,-0.183042798889407,-0.110010297943559,-0.0701207817218805
105,2008-10,-0.262361495879258,-0.32832703351278,-0.334821028692059,-0.310239714309898
106,2008-11,-0.384235021613189,-0.421342781842889,-0.410292757769194,-0.331239386343215
107,2008-12,-0.27451656023236,-0.305589546774089,-0.268465460056773,-0.174031526963427
108,2009-01,-0.300757175182199,-0.416804704208546,-0.38304346032238,-0.364031575064594
109,2009-02,-0.355059858520203,-0.501290473344123,-0.386457808202896,-0.389083331325826
110,2009-03,-0.345913903342761,-0.442776493467047,-0.364439787937625,-0.339252430694685
111,2009-04,-0.410674688205509,-0.417513690603148,-0.40941251346113,-0.349361317669556
112,2009-05,-0.403540292812874,-0.426172904793023,-0.439192416146719,-0.371864400172057
113,2009-06,-0.336264162228924,-0.377472731220261,-0.342240908690124,-0.327942954172717
114,2009-07,-0.353636007476216,-0.442789869842169,-0.399889246098454,-0.21962674083239
115,2009-08,-0.3891178310885,-0.453765238538726,-0.387450010496079,-0.379378607700467
116,2009-09,-0.385160310100352,-0.401870809290415,-0.410355060815276,-0.29624918604663
117,2009-10,-0.26556115495542,-0.347186328435003,-0.265592440023443,-0.221627438472473
118,2009-11,-0.221127646453385,-0.294584572168568,-0.254867044478913,-0.196707531760859
119,2009-12,-0.23132493173614,-0.213318076816053,-0.19681788040974,-0.226863081792624
120,2010-01,-0.306572716232097,-0.286055079529204,-0.252281188443394,-0.21678799829137
121,2010-02,-0.358555651179272,-0.262938511166728,-0.205903186694495,-0.249419457280739
122,2010-03,-0.0275202165732278,-0.0622603868258914,-0.108125704139921,0.0668946364946945
123,2010-04,0.0804147165158837,-0.0921306877374541,-0.106178572700755,-0.0931416656898381
124,2010-05,0.376798958507599,-0.0756025812670235,-0.035072397387337,-0.0154553918820793
125,2010-06,-0.0763017512786706,-0.0788672664249872,-0.0833921253064963,-0.0742806219878548
126,2010-07,-0.053921046319455,-0.0558727206840092,-0.04051399913695,-0.112567957890475
127,2010-08,0.0427219389173752,0.112954167530609,0.173398315388231,0.130711874364148
128,2010-09,0.164830487451698,0.0202168300590866,0.121389826734828,0.0191781548604248
129,2010-10,-0.160937132931725,0.00934914753438276,0.0384159219130884,0.392391157512008
130,2010-11,0.0329356333786741,0.174026173441118,0.214086749872573,0.10240309543135
131,2010-12,0.167514277166583,0.00252978648240099,0.068696344735347,0.243582711051177
132,2011-01,-0.013504983188692,0.181173935496406,0.136256456329629,0.105269903304942
133,2011-02,0.0485938243621664,0.201399924863977,0.12636691464587,0.0870330652957454
134,2011-03,-0.00424339232291193,0.267989404371558,0.0560491429276559,-0.00408108065711421
135,2011-04,-0.0295908031055,0.187171638921259,0.0960868421598222,0.180496465371213
136,2011-05,-0.246398282361319,0.131972798782541,0.139129775925216,0.339159829541668
137,2011-06,0.154148613631993,0.194984221147567,0.165834491367257,0.3695992109978
138,2011-07,0.118709945063583,0.127293077473332,0.18646741593984,0.150675340694126
139,2011-08,0.124734523521663,0.165589438020055,0.11025622537224,0.37774869433023
140,2011-09,0.0634584589547211,0.189511498770516,0.15043139348568,0.234046418783692
141,2011-10,0.26587888093425,0.183410362226853,0.131385727932593,-0.0327758253882102
142,2011-11,0.138587175833042,0.181648408487974,0.10404750209143,0.354314948363559
143,2011-12,0.0368241101405862,0.201484454417785,0.116394981510898,0.207195865463129
144,2012-01,0.141601796860446,0.149234148052256,0.155071268630997,0.261053572630357
145,2012-02,0.198002157048858,0.222130144131172,0.162278916908821,0.425522535369046
146,2012-03,0.188319351002479,0.0434373264802199,0.195051342074581,0.154627108797838
147,2012-04,0.104673928480152,0.0898248826441534,0.140383166331999,0.0658968464133682
148,2012-05,0.179888184572829,0.242197305401265,0.164012476270944,0.0891692072568735
149,2012-06,0.0299679236777437,0.10424660843706,0.091130520566806,0.12212359728323
150,2012-07,0.076084219395179,0.204071893288872,0.074485232768317,0.00344839408982156
151,2012-08,0.022058388149147,0.161650093193952,0.130250732963433,0.0669828239690908
152,2012-09,-0.0021642508249563,0.0309312523030356,0.0570453452634545,-0.02868238153633
153,2012-10,0.00937429033260151,0.195491919877296,0.136767096566424,0.288342979864832
154,2012-11,-0.0103403615228042,0.0737157810605498,0.086977796499236,0.118100162629028
155,2012-12,-0.00175334359052171,0.00481686515884117,0.0522646536454303,0.00752313769233037
156,2013-01,0.165323354016298,0.233917832732174,0.177844558279019,0.304624669108858
157,2013-02,-0.0377330098000489,0.132410459901609,0.11817527241488,0.17212395219438
158,2013-03,-0.0794079708428229,0.0659410966790657,0.0949656850459457,0.140702743375248
159,2013-04,0.0629148005385805,0.250976489130625,0.207002538316059,0.347467776894106
160,2013-05,0.0671378856441902,0.162608237053424,0.256707839623611,0.206451318512088
161,2013-06,0.0809996944805327,0.2037534945352,0.208100391710603,0.312892411208136
162,2013-07,0.227657944116723,0.346563187159374,0.290886729681791,0.534622339092322
163,2013-08,0.0796147984120121,0.244453544206464,0.320732974646669,0.321019202258438
164,2013-09,0.0582076412814507,0.324399982677442,0.214337980845524,0.337931111218713
165,2013-10,0.243527173374588,0.197230867753699,0.301057954014281,0.160961769528262
166,2013-11,0.102711962582825,0.226349228838011,0.174418423410171,0.201910276310772
167,2013-12,0.119707149881463,0.275632247785631,0.230380000113379,0.201121984523642
168,2014-01,0.0869391389029439,0.191948794204688,0.200058410980664,0.193129844658213
169,2014-02,0.241475576460347,0.161537594679261,0.163643078085391,0.176803151330762
170,2014-03,0.0585716154515779,0.226430491623403,0.226323310735716,0.292414595869537
171,2014-04,0.106591341036931,0.0979243010872233,0.20347021958906,0.318907136357562
172,2014-05,0.0203257297150832,0.250602234359936,0.204182366250474,0.166585512506852
173,2014-06,0.106523242875861,0.172302292635356,0.221781760984552,0.135772946718326
174,2014-07,0.0372531541785368,0.07395434461026,0.24369673007197,0.198706071227557
175,2014-08,0.0341882870126993,0.0755699210103415,0.0448812360067916,0.0672905691030865
176,2014-09,0.15274361196144,0.181684739695561,0.204471512143422,0.399962223130153
177,2014-10,0.120392313074598,0.327550864267971,0.176174287015894,0.368133845159374
178,2014-11,0.109865398067214,0.0882879357971063,0.155434117902016,0.142253794589858
179,2014-12,0.109896096058245,0.136208261315996,0.213053931887927,0.309445962038918
180,2015-01,0.178768519109711,0.267457545326019,0.239406985886166,0.351263126465938
181,2015-02,0.0955846291073899,0.17522629200197,0.262031206433918,0.192312878177213
182,2015-03,0.253322060439171,0.16255958349596,0.191899008390644,0.26767291386178
183,2015-04,0.177952016270623,0.271139030335367,0.268421322325848,0.136288502639206
184,2015-05,0.133710137060038,0.0961344944649751,0.158751644774859,0.249788459894906
185,2015-06,0.256459914589353,0.268096341777439,0.168991495594168,0.354636290498878
186,2015-07,0.108062923204058,0.307287141609633,0.244903139415287,0.314145020071141
187,2015-08,0.240823779235285,0.237744951041836,0.233187790191987,0.341802345446037
188,2015-09,0.185187204531853,0.269387239990166,0.281632668285875,0.169738176969503
189,2015-10,0.148115031391573,0.163022630881523,0.26072484497071,0.0838412660723116
190,2015-11,0.139900550006974,0.323172226958683,0.352806756865703,0.329531903174185
191,2015-12,0.167816887355279,0.362237683894301,0.308327498314547,0.211066472280276
192,2016-01,0.041868041430166,0.184710954698905,0.171980598418343,-0.0113485726550867
193,2016-02,0.333459116749303,0.401202051626228,0.389445277233468,0.385376536366645
194,2016-03,0.165863947564422,0.364893246981562,0.435830863605409,0.324600045048274
195,2016-04,-0.017130243445885,0.093912756816368,0.128809467482109,0.219468852885744
196,2016-05,-0.0195509745292013,0.0608522802360367,0.091765891055261,0.178250657816177
197,2016-06,-0.0248040282208408,0.0616775721874332,0.146333747965836,0.177909911132035
198,2016-07,-0.0633369701319364,-0.0556576001095112,-0.0204776532810083,-0.00441076392933237
199,2016-08,0.00786551782011347,0.0451903306070185,0.113155644160015,0.146022447006204
200,2016-09,-0.0246242502009046,0.0111249944262302,0.0750143579779379,0.196458902276829
201,2016-10,-0.14665082397441,-0.0998988177399904,-0.101332665919394,0.0343224574566161
202,2016-11,-0.0380757924382493,0.041340889724065,-0.00950431211725633,0.0475677230312255
203,2016-12,0.0349696090040974,0.0224075565675459,0.0519570485656284,0.0546620712910244
204,2017-01,-0.0444142962476638,-0.032811284387639,-0.00279777417348148,0.0466956160128911
205,2017-02,-0.101109614018082,-0.129076097765976,-0.111589322290828,-0.149457665893624
206,2017-03,-0.0289582683126545,-0.0344933792435335,-0.0645340385558205,-0.0444682056688296
207,2017-04,0.0021612125056798,-0.00360660337657359,0.0061239307280534,-0.0810088973630417
208,2017-05,0.173811889155095,0.149349172525739,0.0945938471088732,0.0422624010862853
209,2017-06,0.165115550890025,0.118663026213435,0.0507204463672384,-0.00222267963909861
210,2017-07,0.19673341240323,0.112947209237259,0.0669974975197707,0.118460990942886
211,2017-08,0.147650237468497,0.145400797280378,0.116480527370787,0.0609432071715528
212,2017-09,0.0901411616917771,0.101210344114772,0.0438122019488236,0.018074442991306
213,2017-10,0.195101009618466,0.209155427681966,0.182598443850931,0.0996265640209915
214,2017-11,0.232465944675325,0.108311874053742,0.131367828558335,0.111161514286464
215,2017-12,0.0434144538712644,0.0577940955433716,0.0228560785713041,0.0511205926546012
216,2018-01,0.258881740507364,0.314453324999402,0.179356887561046,0.286724049285505
