month,date,yoy_num,yoy_vol
84,2007-01,.1042483172872117,.0212091725773336
85,2007-02,.0307609104007461,-.0245730755796671
86,2007-03,-.0251381025361493,-.1347313793914361
87,2007-04,.0511136748563762,-.1525443933385098
88,2007-05,-.0930047421521094,-.3702715110971893
89,2007-06,-.2913577423686207,-.466192898251198
90,2007-07,-.176390170227321,-.4256534067332315
91,2007-08,-.032095158928665,-.0980701241568467
92,2007-09,-.0123169146437881,-.0591409597340798
93,2007-10,-.0377305440662613,-.2494129587173196
94,2007-11,-.0579168644877584,-.2584081521890826
95,2007-12,-.1137387301159105,-.2662482083962696
96,2008-01,-.0128889526919135,-.1003800708241313
97,2008-02,.0178542819837066,-.1446896629898893
98,2008-03,-.0952634406824959,-.3415496279765963
99,2008-04,.0092782750375069,-.2433461232478209
100,2008-05,-.1188795320575836,-.2630988201445168
101,2008-06,-.1633435994029498,-.4112137674265876
102,2008-07,.0174701786660925,-.144414619592805
103,2008-08,.0070414195350186,.016242576924389
104,2008-09,.2716652797880877,.147900282611715
105,2008-10,.2110626027531083,.2124409161104533
106,2008-11,-.0049899162773054,-.151863835966211
107,2008-12,.270132267853369,.1600289377942668
108,2009-01,.1260603423233911,.0646125020060565
109,2009-02,.1780326543220185,.0234396598006003
110,2009-03,.2530379377630692,.2586357308993751
111,2009-04,.1695746417848422,.1408130757353695
112,2009-05,.2536769840102499,.2354463438862471
113,2009-06,.3357229254013783,.2615919889577664
114,2009-07,.0618187764005012,.1115095111423324
115,2009-08,.0574892617161276,.0496792692879432
116,2009-09,.0397215231280147,-.0208557154357737
117,2009-10,-.0265356123086045,-.0439158583209041
118,2009-11,.1336645792070699,.13622930821773
119,2009-12,.0117145047314817,.0025602430044611
120,2010-01,.0161294628673949,.016523594747346
121,2010-02,.0229306506377445,.0776846018382184
122,2010-03,.0924637325903096,.1026650880419826
123,2010-04,-.0294257245262727,.0679416407871848
124,2010-05,-.1530208880856542,-.0143524518541116
125,2010-06,-.0147011355071046,.1958608253617901
126,2010-07,-.1761261000923552,-.1063966246122539
127,2010-08,-.0093081493343345,.0520131179850212
128,2010-09,.005280690128512,.0699550038647726
129,2010-10,-.0422085960683665,.0661662839465936
130,2010-11,-.0455219132679341,.055081437990882
131,2010-12,-.1981931427761648,-.0668584037611031
132,2011-01,-.0989432599982406,.0301181836435062
133,2011-02,-.1503606439875861,-.0020531124920857
134,2011-03,-.1442925406812917,-.045966189063435
135,2011-04,.0614068721108057,.3735102642933402
136,2011-05,.271853608017494,.3117570563037036
137,2011-06,.1126099623656557,.1432681176990082
138,2011-07,.1892993071602235,.1812674653614654
139,2011-08,.3573214425484694,.1572392322304606
140,2011-09,.1921685673294466,.0171270426719112
141,2011-10,-.0237814671970425,-.1787815280809339
142,2011-11,-.0095689001012765,.0182887489890159
143,2011-12,.0585707909117654,.0202996318030129
144,2012-01,.1656837623971696,-.015278492255675
145,2012-02,.1247886792108377,-.0218733785614296
146,2012-03,.0187996973947083,-.0096063347614196
147,2012-04,-.0531071071050633,-.2410346897360246
148,2012-05,.0388383870156008,-.007636254926868
149,2012-06,.1001245817598132,.0677159530626089
150,2012-07,.0812189292051031,.2027124155512466
151,2012-08,-.0484106419604258,-.0196887076856383
152,2012-09,-.1121998007839208,-.0848871279073328
153,2012-10,.0590584853923819,.166251824286041
154,2012-11,-.146943941531108,-.1146080682495141
155,2012-12,-.1726594419038285,-.0633304005616707
156,2013-01,-.1060421151702469,-.0215378296357294
157,2013-02,-.1335784957534356,-.02809118224792
158,2013-03,-.2055347474539906,-.1387025013831809
159,2013-04,-.2108656996292786,-.1317356000399704
160,2013-05,-.2630019605319923,-.2038387705595077
161,2013-06,-.3660439308850444,-.3585943141916042
162,2013-07,-.3694130018028367,-.3294689442514874
163,2013-08,-.1711504701649484,-.152857573929032
164,2013-09,-.0653273287293412,-.0459404406965826
165,2013-10,-.1587690475212566,-.1524952401860462
166,2013-11,-.1195426492223114,-.0371908265629108
167,2013-12,-.1289910374506263,-.0454243790645272
168,2014-01,-.0977233981975505,-.1096787300386906
169,2014-02,-.0838852445358941,-.0466761214318277
170,2014-03,-.1062179262345038,.0999433321186101
171,2014-04,-.0804810082846997,.1437772342920572
172,2014-05,-.0866944802213584,.0114095924415064
173,2014-06,-.024806180321761,.2172877852719305
174,2014-07,.0093578789194861,.1812543190200123
175,2014-08,-.0221383102845665,.0471568451681758
176,2014-09,.0006131896168282,.0955080770523842
177,2014-10,-.1015122830658963,.0812124281815226
178,2014-11,-.1244205548564153,.0416929111847907
179,2014-12,.0768123711549424,.5283168698352427
180,2015-01,-.0767934805573098,.2092579084977949
181,2015-02,-.0950666463623639,.1646767900319576
182,2015-03,-.0216776026605924,.2144610882789115
183,2015-04,-.1093876471994776,.0922222674601847
184,2015-05,-.0759465058062251,.1240866196013664
185,2015-06,-.0645635166023232,.1631859154274256
186,2015-07,-.0265691215358402,.0787606104881605
187,2015-08,-.0623191359235403,-.0384793681244732
188,2015-09,-.0490750013830644,-.0038451398418299
189,2015-10,-.0611906168138335,-.0002821550890331
190,2015-11,-.0559960234434897,-.0136215566188441
191,2015-12,-.0884486541412314,-.0135720329244094
192,2016-01,-.0497780819732017,-.0537484621606023
193,2016-02,-.0301465166615134,-.002408863175055
194,2016-03,-.0366901138596892,.0083359404889543
195,2016-04,-.082259683691643,-.0401367882885635
196,2016-05,-.0378867814308403,.0852222742056472
197,2016-06,-.0517089339879296,.0091267457325674
198,2016-07,-.1555576960692486,-.0510020364275123
199,2016-08,.0605560190771737,.0999438961908919
