month,date,vol,vol_unadj,credit_score_group
162,2013-07,2223564811.503498,2261576250.50505,Super-prime
162,2013-07,2253854164.961514,1906052896.969696,Prime
163,2013-08,1215176489.881683,2773372030.80808,Subprime
163,2013-08,1406379852.140883,4539436418.181819,Near-prime
163,2013-08,2255097669.90944,3360062707.070709,Deep subprime
163,2013-08,2466090708.819039,9109414631.313129,Super-prime
163,2013-08,2482816989.277348,9116850975.252529,Prime
164,2013-09,1215136167.675188,2450357668.181817,Subprime
164,2013-09,1400670978.189744,3229601017.676768,Near-prime
164,2013-09,2286445380.881355,3680783347.474747,Deep subprime
164,2013-09,2342984726.411734,5388893824.747478,Prime
164,2013-09,2486656116.027624,4843083635.858588,Super-prime
165,2013-10,1158641861.667306,1234760016.161616,Subprime
165,2013-10,1333949976.536702,1282709369.191919,Near-prime
165,2013-10,2273550613.777519,2637944642.929293,Deep subprime
165,2013-10,2384255757.938346,1854358362.626263,Super-prime
165,2013-10,2395703409.026616,1993737272.727272,Prime
166,2013-11,1265554109.221205,895176471.7171715,Subprime
166,2013-11,1387712107.284914,820935949.4949493,Near-prime
166,2013-11,2312513560.958493,1825051825.252525,Deep subprime
166,2013-11,2346596732.47279,1230635998.989899,Prime
166,2013-11,2565575084.299675,1440085744.444445,Super-prime
167,2013-12,1114300581.585269,639697861.6161617,Subprime
167,2013-12,1209318198.20221,597940082.3232325,Near-prime
167,2013-12,1920006065.777367,973949707.5757574,Prime
167,2013-12,2230041981.953781,1625069553.535354,Deep subprime
167,2013-12,2476737948.53181,1396119517.171717,Super-prime
168,2014-01,1132538370.473763,1010967270.707071,Subprime
168,2014-01,1351296112.944866,1041725112.626262,Near-prime
168,2014-01,2234454085.38789,2032998085.353535,Deep subprime
168,2014-01,2302956996.376381,1753850699.49495,Prime
168,2014-01,2388485188.027161,1830837236.868687,Super-prime
169,2014-02,1289022170.292621,879991390.909091,Subprime
169,2014-02,1419110472.313284,742046476.2626262,Near-prime
169,2014-02,2239501557.612586,1999968868.686869,Deep subprime
169,2014-02,2304459101.653327,1097503847.474747,Prime
169,2014-02,2351951935.763962,1081483350.50505,Super-prime
170,2014-03,1178717065.211727,795844630.8080809,Subprime
170,2014-03,1420695322.312222,717826993.4343433,Near-prime
170,2014-03,2273972233.668768,2086634908.585859,Deep subprime
170,2014-03,2443417954.508324,1066579707.575757,Super-prime
170,2014-03,2551586945.691426,1065697914.646465,Prime
171,2014-04,1340356219.301567,956201937.8787881,Subprime
171,2014-04,1413983028.07006,736731662.1212122,Near-prime
171,2014-04,2329066623.181561,2044851024.242424,Deep subprime
171,2014-04,2677222373.861114,1155208505.555555,Super-prime
171,2014-04,2745368536.592586,1174982593.434345,Prime
172,2014-05,1163113875.545642,940456922.2222226,Subprime
172,2014-05,1395189899.85788,947197022.2222222,Near-prime
172,2014-05,2047453871.579097,1817057293.939393,Deep subprime
172,2014-05,2242983788.439984,1379373328.282828,Prime
172,2014-05,2694245049.508983,1889383583.333333,Super-prime
173,2014-06,1220448970.222507,958404974.2424244,Subprime
173,2014-06,1484073280.490025,972802113.1313134,Near-prime
173,2014-06,2153593590.720196,1881851641.919192,Deep subprime
173,2014-06,2368421613.168735,1526838436.363637,Prime
173,2014-06,2676254348.641147,1942307670.20202,Super-prime
174,2014-07,1365614062.762953,1133289239.898989,Subprime
174,2014-07,1541169217.285212,1239677633.333334,Near-prime
174,2014-07,2413312150.652173,2115381361.616162,Deep subprime
174,2014-07,2586783343.298436,2204051483.333333,Prime
174,2014-07,2646726157.284368,2738440167.171717,Super-prime
175,2014-08,1302738204.451118,2914861686.868687,Subprime
175,2014-08,1569652787.334244,5019073117.676769,Near-prime
175,2014-08,2245210146.025039,3348340335.858588,Deep subprime
175,2014-08,2543520065.507545,9307146374.242432,Prime
175,2014-08,2789818821.401114,9907156944.949493,Super-prime
176,2014-09,1423844842.443354,2841911588.383839,Subprime
176,2014-09,1592092549.027636,3621668202.525255,Near-prime
176,2014-09,2409913890.378571,3827270083.838386,Deep subprime
176,2014-09,2626403211.463479,5957845690.90909,Prime
176,2014-09,2939363290.778502,5622823278.282828,Super-prime
177,2014-10,1494917599.030172,1552075743.434344,Subprime
177,2014-10,1603146148.935529,1504687529.797979,Near-prime
177,2014-10,2348704163.545125,2674795855.555555,Deep subprime
177,2014-10,2651277109.539444,2152297213.636362,Prime
177,2014-10,2819214951.74387,2179979531.31313,Super-prime
178,2014-11,1156765810.042929,833030286.3636363,Subprime
178,2014-11,1563742738.111266,926998301.5151515,Near-prime
178,2014-11,2239283407.83633,1754575970.707071,Deep subprime
178,2014-11,2645430424.292841,1374201930.30303,Prime
178,2014-11,2931312033.720613,1646794086.868688,Super-prime
179,2014-12,1838683892.552505,1107481816.666667,Subprime
179,2014-12,2046644068.152128,1058037808.585859,Near-prime
179,2014-12,3102653724.192837,2318058960.606061,Deep subprime
179,2014-12,3240927969.807821,1942193351.515151,Super-prime
179,2014-12,3360844944.887946,1767654754.040404,Prime
180,2015-01,1512201589.902517,1355168066.666667,Subprime
180,2015-01,1727377244.886919,1347157380.30303,Near-prime
180,2015-01,2344223180.766091,2116560366.161616,Deep subprime
180,2015-01,2845039783.13683,2201554833.838384,Prime
180,2015-01,3111572750.80018,2431153790.909093,Super-prime
181,2015-02,1438767726.590571,1004548247.979798,Subprime
181,2015-02,1655018948.033928,882473750.0000002,Near-prime
181,2015-02,2348628464.610697,2123706719.69697,Deep subprime
181,2015-02,2821866978.187114,1361775280.808081,Prime
