month,date,vol,vol_unadj,age_group
98,2008-03,10722877920.572,12341767608,Age 65 and older
98,2008-03,19716580189.3097,18444923784,Younger than 30
98,2008-03,67454990024.0862,72234538128,Age 45-64
98,2008-03,71079798416.3912,70015445988,Age 30-44
99,2008-04,10357185148.6577,11645437320,Age 65 and older
99,2008-04,16126958715.9616,16854009480,Younger than 30
99,2008-04,63389815930.7923,66657156072,Age 30-44
99,2008-04,63546724528.7991,68593674024,Age 45-64
100,2008-05,15465850785.0933,17031701208,Younger than 30
100,2008-05,56617981079.3426,59634071352,Age 45-64
100,2008-05,60054279796.8267,64891459776,Age 30-44
100,2008-05,8090356237.28652,9023799456,Age 65 and older
101,2008-06,15150042345.9268,16878120696,Younger than 30
101,2008-06,48217774551.8263,52106121384,Age 45-64
101,2008-06,51891700568.7984,56575794144,Age 30-44
101,2008-06,7345798104.15538,7864944504,Age 65 and older
102,2008-07,13576044576.8222,14864551080,Younger than 30
102,2008-07,44146685695.1133,44396834688,Age 45-64
102,2008-07,47626213740.3916,48812707920,Age 30-44
102,2008-07,7184926058.22517,6844680624,Age 65 and older
103,2008-08,13984394502.8998,14536981272,Younger than 30
103,2008-08,42849189397.9287,38698912056,Age 45-64
103,2008-08,46014481945.5579,46121106888,Age 30-44
103,2008-08,7053964039.74653,5771226024,Age 65 and older
104,2008-09,13772944829.6654,14366651544,Younger than 30
104,2008-09,39024024980.3879,37369044576,Age 45-64
104,2008-09,44434945820.8272,41834989428,Age 30-44
104,2008-09,6772620013.43051,5739704088,Age 65 and older
105,2008-10,12899497985.6739,14102868696,Younger than 30
105,2008-10,37771653636.922,42006965664,Age 45-64
105,2008-10,43679373536.0237,46808652912,Age 30-44
105,2008-10,6283310721.51034,6038162976,Age 65 and older
106,2008-11,31806694388.6963,30939739608,Age 30-44
106,2008-11,34728017548.6669,28225222224,Age 45-64
106,2008-11,5571950154.7561,4135428936,Age 65 and older
106,2008-11,9944230959.62347,9511383216,Younger than 30
107,2008-12,12144378020.095,13885078272,Younger than 30
107,2008-12,34917749497.4155,39917970048,Age 45-64
107,2008-12,42275579076.3683,47031359568,Age 30-44
107,2008-12,5498766891.77314,5655978504,Age 65 and older
108,2009-01,16619225070.4668,11513705712,Younger than 30
108,2009-01,68320297528.1479,62490868848,Age 45-64
108,2009-01,77873668915.5972,67010440992,Age 30-44
108,2009-01,9909242423.3117,10005102072,Age 65 and older
109,2009-02,12433780957.6916,12331930488,Age 65 and older
109,2009-02,17050705174.6268,12593518752,Younger than 30
109,2009-02,82174205830.4301,75071128116,Age 45-64
109,2009-02,90860764511.6297,74630851728,Age 30-44
110,2009-03,12867741253.9251,14541768768,Age 65 and older
110,2009-03,15898094368.8138,15185155920,Younger than 30
110,2009-03,77648143955.4686,82903846200,Age 45-64
110,2009-03,77917087314.4681,77306115336,Age 30-44
111,2009-04,13247529720.0091,14139641352,Age 65 and older
111,2009-04,15873787357.6442,16452158352,Younger than 30
111,2009-04,81068276898.4469,83345464536,Age 30-44
111,2009-04,82364790016.0235,85886007480,Age 45-64
112,2009-05,16101601733.3977,16208226648,Age 65 and older
112,2009-05,16945843366.2327,17860387560,Younger than 30
112,2009-05,83629124162.1423,85062629400,Age 30-44
112,2009-05,94108138243.3178,91766664264,Age 45-64
113,2009-06,14879080706.9523,15551962824,Age 65 and older
113,2009-06,16436948069.5595,18723697416,Younger than 30
113,2009-06,73340929591.3992,81753305208,Age 30-44
113,2009-06,84818748017.9683,89161887240,Age 45-64
114,2009-07,12899920002.5032,12456519144,Age 65 and older
114,2009-07,16475387716.5534,17941778184,Younger than 30
114,2009-07,66656296629.8952,67969230984,Age 30-44
114,2009-07,74784314272.1817,74324266992,Age 45-64
115,2009-08,10634915800.264,9429340608,Age 65 and older
115,2009-08,14568784717.2392,15052669560,Younger than 30
115,2009-08,51941901123.8607,52403920776,Age 30-44
115,2009-08,57174809178.2042,53647912512,Age 45-64
116,2009-09,14510846403.487,15396632280,Younger than 30
116,2009-09,48766214634.5949,48751868688,Age 45-64
116,2009-09,51094259726.2001,49236044904,Age 30-44
116,2009-09,9711767962.06289,8908255440,Age 65 and older
117,2009-10,16572014819.9028,17930652528,Younger than 30
117,2009-10,53256061036.1598,56622116400,Age 30-44
117,2009-10,53524241848.6642,56513855352,Age 45-64
117,2009-10,9523276649.54967,9332225592,Age 65 and older
118,2009-11,17716904465.9152,17826551112,Younger than 30
118,2009-11,54062711762.5842,56207264352,Age 30-44
118,2009-11,56514790724.0531,55298699112,Age 45-64
118,2009-11,9858396917.14707,9116931696,Age 65 and older
119,2009-12,11984810607.4912,13799406912,Younger than 30
119,2009-12,50078072869.5382,56332342320,Age 30-44
119,2009-12,54677550193.1688,61381726512,Age 45-64
