month,date,vol,vol_unadj
120,2010-01,112948561038.536,101653387658.5858
121,2010-02,104367724659.4179,89447414610.101
122,2010-03,108933722472.8434,114606298966.6666
123,2010-04,112342878932.1167,113404668545.4546
124,2010-05,107588660385.9832,104966316107.5758
125,2010-06,126095217843.3756,133336052866.1614
126,2010-07,134323664796.0053,129221558294.9496
127,2010-08,159086424296.9875,160989575706.0606
128,2010-09,176306589331.5567,174321634692.9292
129,2010-10,165648499041.0475,178419037581.313
130,2010-11,169977106584.0483,185428785429.7979
131,2010-12,160099207569.7267,176239860819.192
132,2011-01,142103893133.1052,127881452410.6061
133,2011-02,116075364655.0035,98115512639.39391
134,2011-03,104531935865.4946,103300485842.9293
135,2011-04,96977846567.26733,92214299261.61621
136,2011-05,95673729305.35866,91561723376.76767
137,2011-06,102126559709.7782,107377670756.5656
138,2011-07,106718180109.6644,106000550596.4646
139,2011-08,116492136752.1084,122995648481.3131
140,2011-09,144343985994.609,146286254762.6263
141,2011-10,143064764903.7044,158399303187.3737
142,2011-11,143807643091.53,155296538910.6061
143,2011-12,139714247769.8746,149820588622.2221
144,2012-01,147207358796.0037,129889560556.0606
145,2012-02,178692016809.4988,150784150310.606
146,2012-03,172879350264.1497,165226532314.6463
147,2012-04,162756661602.0651,152490290419.1918
148,2012-05,166226320367.3156,163234180228.2829
149,2012-06,162558289924.8961,172766165804.0405
150,2012-07,168747177206.5685,177098914307.5759
151,2012-08,189248053839.2644,205908715657.5757
152,2012-09,174394825487.1912,176409261779.798
153,2012-10,187326237074.6649,203925862143.4345
154,2012-11,185679255853.8683,190593267194.4444
155,2012-12,192347352094.5067,199181318062.1212
156,2013-01,214096158761.0173,185766662071.7172
157,2013-02,200009357699.9362,166258160678.7878
158,2013-03,187977301191.1462,177922232687.3737
159,2013-04,188609083606.8407,181018900545.9595
160,2013-05,185750082676.27,192006141065.6567
161,2013-06,167921649451.2632,184674178625.2525
162,2013-07,158255392560.7338,175253597778.7878
163,2013-08,134697319281.7043,146523017406.5656
164,2013-09,111967684378.2828,112158906829.798
