month,date,low_yoy,moderate_yoy,middle_yoy,high_yoy
228,2019-01,-.1533158766632825,-.1608345448115991,-.2282281344276212,-.210331164037775
229,2019-02,-.0929214607303652,.0110983755582794,-.0500432814232814,-.10845983388686
230,2019-03,-.0592070484581507,-.0057666744858869,-.0649695358369334,-.0839869052795701
231,2019-04,.0637081946031895,.0551575672057603,.0924641843909143,.1097326002161752
232,2019-05,.0405965863774132,.1365930315080375,.1358492166389991,.1499496827186825
233,2019-06,-.0469919861544835,.0266210043233867,.1045744030601194,.1442346126173764
234,2019-07,.2711871807186827,.2131146633910443,.3113141762850868,.4098965062709632
235,2019-08,.0372856352572362,.3009887781527092,.3556973308628352,.4328065659549316
236,2019-09,.3812506470649134,.4847068242573935,.6627864541673328,.9126212304492688
237,2019-10,.2707053104650095,.4811715745800449,.5933427658268987,.8281848104352039
238,2019-11,.3605598600349934,.4503616649376854,.5326309732643205,.77261401828279
239,2019-12,.3828961587582295,.4477227155542834,.7051655907829184,.9202590981187923
240,2020-01,.4696415046705361,.6447166348278833,.8013470625335187,.9734351943381914
241,2020-02,.4070039983455113,.437342172951082,.6381138425349073,.8994074404651238
242,2020-03,.2348286195916848,.5397455810935688,.7009591826096003,1.040091891599396
243,2020-04,.2090165849100681,.3999862842251455,.6897392987479083,1.08745447615821
244,2020-05,.1338621905418867,.2739738246619068,.5223587101270708,.8396944898278492
245,2020-06,.2551519936833809,.5029085277100062,.7489445865546115,1.082890852286568
246,2020-07,.1502713471182265,.4293005541745523,.6110274217230851,.8371169870237256
247,2020-08,.2412358671691692,.346011831158257,.5188800794328601,.7745934651071354
248,2020-09,.3908855825806705,.4999108876956453,.5749066851467413,.769659235752716
249,2020-10,.3658017250712759,.4531771075745848,.6557612367501843,.8200258725311071
250,2020-11,.1826364905577191,.4638033323371911,.7010962285683902,.8652554377449078
251,2020-12,.5117749440556966,.6465875857808818,.7371976396513261,.9719313789279199
252,2021-01,.2267124758428197,.6280147577945283,.7952757379787073,1.097685806120243
253,2021-02,.6740323370896645,.646008409074838,.7323944913529741,.9775403913992667
254,2021-03,.4918281445527301,.5752344225522374,.6652081426595293,.6698198285091486
255,2021-04,.4871903860272828,.3625735291116087,.2230615946352298,.1477639388028569
256,2021-05,.2441950856795216,.2177657451600471,.0654501074465102,-.0487279042214632
257,2021-06,.2185072185701254,.161314671142651,-.0120967042298657,-.1055755425074158
258,2021-07,.1078861715787274,-.0066758784428478,-.1169831324446481,-.2182428778254401
259,2021-08,.0030076480192482,.0147051291900329,-.0896315571876751,-.1601981223353144
260,2021-09,.008730094576025,-.0690181525693284,-.1268511474608679,-.2344365120356394
261,2021-10,-.0471660721363445,-.1358893515240022,-.2410051964190874,-.3314579654285519
262,2021-11,.0074559632172481,-.0507475074717279,-.2044317753468208,-.313586087364252
263,2021-12,-.2636921124973575,-.203232159814301,-.2918486476641473,-.380017379176501
264,2022-01,-.0317532558465203,-.2829844231966361,-.3600067164070143,-.46998804297607
