month,date,vol,vol_unadj,age_group
85,2007-02,2792791629.81841,2167438536,Age 30-44
85,2007-02,4092009697.61034,3008935440,Age 45-64
86,2007-03,1309612300.04832,1195411848,Younger than 30
86,2007-03,1769572065.39544,1678411248,Age 65 and older
86,2007-03,3070190269.89709,2853941784,Age 30-44
86,2007-03,4659965651.87621,4286098632,Age 45-64
87,2007-04,1279755827.90115,1148406048,Younger than 30
87,2007-04,1383712473.9103,1333981224,Age 65 and older
87,2007-04,2768697629.61238,2559318936,Age 30-44
87,2007-04,4072886460.48113,3713596824,Age 45-64
88,2007-05,1302765557.87653,1353503784,Younger than 30
88,2007-05,1485105690.41127,1537375920,Age 65 and older
88,2007-05,2744538750.37829,2834622480,Age 30-44
88,2007-05,4059910021.15408,4090883232,Age 45-64
89,2007-06,1583504423.85076,1666221768,Age 65 and older
89,2007-06,1835604478.80603,1756098168,Younger than 30
89,2007-06,3828457858.6927,3660017592,Age 30-44
89,2007-06,4638767438.12055,4724961648,Age 45-64
90,2007-07,1310365653.16991,1271434632,Younger than 30
90,2007-07,1473707050.11242,1449528936,Age 65 and older
90,2007-07,2806299847.80448,2675450952,Age 30-44
90,2007-07,4076330755.187,3917567616,Age 45-64
91,2007-08,1261732703.24836,1303062216,Younger than 30
91,2007-08,1531873680.28592,1472589216,Age 65 and older
91,2007-08,2750570173.61347,2676209112,Age 30-44
91,2007-08,4027789217.66541,3846340308,Age 45-64
92,2007-09,1214572092.38466,1224635712,Younger than 30
92,2007-09,1411050298.2767,1410185184,Age 65 and older
92,2007-09,2594673207.71259,2558393832,Age 30-44
92,2007-09,3730407827.48209,3760033296,Age 45-64
93,2007-10,1232234264.49182,1236910680,Younger than 30
93,2007-10,1384417439.77615,1393129296,Age 65 and older
93,2007-10,2583708574.54183,2502017664,Age 30-44
93,2007-10,3774323847.55356,3750540912,Age 45-64
94,2007-11,1195152123.38148,1530618912,Younger than 30
94,2007-11,1446199698.36343,1730534520,Age 65 and older
94,2007-11,2465623216.4531,3168278016,Age 30-44
94,2007-11,3693408358.53181,4583308464,Age 45-64
95,2007-12,1180077190.17997,1619462736,Younger than 30
95,2007-12,1302292202.18343,1665247296,Age 65 and older
95,2007-12,2399307293.91383,3491696040,Age 30-44
95,2007-12,3538209513.01281,5307679824,Age 45-64
96,2008-01,1137543456.67527,839657496,Younger than 30
96,2008-01,1283371460.12721,1016214840,Age 65 and older
96,2008-01,2386169950.39413,1800963960,Age 30-44
96,2008-01,3477137074.53289,2568373536,Age 45-64
97,2008-02,1127687668.23936,914374920,Younger than 30
97,2008-02,1335525158.46398,1030041696,Age 65 and older
97,2008-02,2418637520.61142,1939900728,Age 30-44
97,2008-02,3583725858.62985,2737324308,Age 45-64
98,2008-03,1092877524.83963,1012032288,Younger than 30
98,2008-03,1335402682.90449,1277191536,Age 65 and older
98,2008-03,2245518587.96776,2129218824,Age 30-44
98,2008-03,3459426596.50431,3262968936,Age 45-64
99,2008-04,1106293320.88319,970838160,Younger than 30
99,2008-04,1309675839.92289,1259754000,Age 65 and older
99,2008-04,2221114255.54279,1991945784,Age 30-44
99,2008-04,3459352015.14741,3098745504,Age 45-64
100,2008-05,1108494476.18766,1167963600,Younger than 30
100,2008-05,1360934740.7716,1421971104,Age 65 and older
100,2008-05,2290046361.70373,2422711080,Age 30-44
100,2008-05,3433307896.41791,3556458372,Age 45-64
101,2008-06,1084263717.8709,1038115416,Younger than 30
101,2008-06,1335649893.76589,1397987688,Age 65 and older
101,2008-06,2196879733.87419,2091415944,Age 30-44
101,2008-06,3379358136.40959,3396423096,Age 45-64
102,2008-07,1056823236.49684,1007325936,Younger than 30
102,2008-07,1428593568.95661,1417097304,Age 65 and older
102,2008-07,2191604345.61859,2067061680,Age 30-44
102,2008-07,3410011470.11365,3250214328,Age 45-64
103,2008-08,1090645470.70338,1164240768,Younger than 30
103,2008-08,1431942654.72327,1386614280,Age 65 and older
103,2008-08,2231788354.24454,2304827520,Age 30-44
103,2008-08,3491149989.03243,3484147512,Age 45-64
104,2008-09,1040193595.307,1018618440,Younger than 30
104,2008-09,1211379378.48956,1205947008,Age 65 and older
104,2008-09,2081901653.00912,1963759920,Age 30-44
104,2008-09,3154600863.22227,3032121648,Age 45-64
105,2008-10,1116390037.57223,1126126152,Younger than 30
105,2008-10,1353162750.655,1370205792,Age 65 and older
105,2008-10,2416081921.44432,2331830808,Age 30-44
105,2008-10,3506674437.34994,3470728616,Age 45-64
106,2008-11,1020586877.39554,1358330064,Younger than 30
106,2008-11,1289260262.56148,1529427408,Age 65 and older
106,2008-11,2062922069.09792,2794803024,Age 30-44
106,2008-11,3220463250.87613,4189363128,Age 45-64
107,2008-12,1043378555.61744,1373056032,Younger than 30
107,2008-12,1375602034.39671,1718335392,Age 65 and older
107,2008-12,2175987173.23866,2958453312,Age 30-44
107,2008-12,3421121553.81588,4817717232,Age 45-64
108,2009-01,1002261060.46099,752483160,Younger than 30
108,2009-01,1356163563.7854,1086359640,Age 65 and older
108,2009-01,2107044676.87841,1636605640,Age 30-44
108,2009-01,3362418602.91357,2569024392,Age 45-64
109,2009-02,1380394798.0085,1066037712,Age 65 and older
109,2009-02,2082189185.67292,1636851192,Age 30-44
109,2009-02,3336329216.67898,2505765288,Age 45-64
109,2009-02,979892137.723119,777098280,Younger than 30
110,2009-03,1383439477.71823,1331945568,Age 65 and older
110,2009-03,2145121089.82015,1966146624,Age 30-44
110,2009-03,3346778447.8436,3087107280,Age 45-64
110,2009-03,979649744.683118,886263288,Younger than 30
111,2009-04,1219376432.13651,1180629168,Age 65 and older
111,2009-04,1966484333.18438,1765807296,Age 30-44
111,2009-04,3060555914.84293,2772317400,Age 45-64
111,2009-04,908061266.929901,798113544,Younger than 30
112,2009-05,1269024508.50953,1339260168,Age 65 and older
112,2009-05,1987677273.45246,2156803152,Age 30-44
112,2009-05,3210673607.1007,3421672344,Age 45-64
112,2009-05,910242556.543074,971518032,Younger than 30
113,2009-06,1310687204.92907,1353697056,Age 65 and older
113,2009-06,1980510489.69327,1828445592,Age 30-44
113,2009-06,3121592137.21743,3010427004,Age 45-64
113,2009-06,891589696.695133,837843192,Younger than 30
114,2009-07,1209965924.98658,1214796000,Age 65 and older
114,2009-07,1890641004.55314,1812232680,Age 30-44
114,2009-07,3024399209.25821,2929774896,Age 45-64
114,2009-07,834196856.59612,797630400,Younger than 30
115,2009-08,1196543667.23494,1166788104,Age 65 and older
115,2009-08,1806219175.18752,1881847872,Age 30-44
115,2009-08,2888269626.90564,2882633928,Age 45-64
115,2009-08,819353073.391945,874728184,Younger than 30
116,2009-09,1227119622.49459,1216970904,Age 65 and older
116,2009-09,1947820654.7122,1845842400,Age 30-44
116,2009-09,3036015716.15446,2908856976,Age 45-64
116,2009-09,841700940.995502,827043784,Younger than 30
117,2009-10,1244298185.4565,1266670608,Age 65 and older
117,2009-10,1811139824.47791,1784104776,Age 30-44
117,2009-10,2911608023.91057,2933103216,Age 45-64
117,2009-10,829672780.631416,851304896,Younger than 30
118,2009-11,1197319301.19427,1405834344,Age 65 and older
118,2009-11,1816676965.23447,2399421528,Age 30-44
118,2009-11,2903680904.77727,3693471960,Age 45-64
118,2009-11,857704343.094548,1126783212,Younger than 30
119,2009-12,1292868253.41,1573256256,Age 65 and older
119,2009-12,1848007368.32991,2463913320,Age 30-44
119,2009-12,2991595987.4845,4133614272,Age 45-64
119,2009-12,808090276.484174,1051248104,Younger than 30
120,2010-01,1739995445.4166,1392094464,Age 30-44
120,2010-01,2554379382.47014,2025091488,Age 45-64
120,2010-01,763966225.734623,586193536,Younger than 30
120,2010-01,912918557.224487,741188928,Age 65 and older
121,2010-02,1662200084.87581,1312870656,Age 30-44
121,2010-02,2381095872.4734,1802574672,Age 45-64
121,2010-02,754572291.512286,603234120,Younger than 30
121,2010-02,860268104.592622,667300368,Age 65 and older
122,2010-03,1612104147.87574,1439553240,Age 30-44
122,2010-03,2391682818.68013,2161763328,Age 45-64
122,2010-03,742935467.333497,658957392,Younger than 30
122,2010-03,870104969.756831,842925456,Age 65 and older
123,2010-04,1642527979.1981,1482333240,Age 30-44
123,2010-04,2425438515.96925,2222448264,Age 45-64
123,2010-04,709591773.116865,627785368,Younger than 30
123,2010-04,905526427.494312,888125616,Age 65 and older
124,2010-05,1603405352.87475,1742140584,Age 30-44
124,2010-05,2401387064.4357,2578406976,Age 45-64
124,2010-05,745379240.854012,790269648,Younger than 30
124,2010-05,921318637.804559,979283496,Age 65 and older
125,2010-06,1582385185.43463,1453923768,Age 30-44
125,2010-06,2376439892.17299,2255154720,Age 45-64
125,2010-06,739876917.925479,693284304,Younger than 30
125,2010-06,846749519.964287,862839480,Age 65 and older
126,2010-07,1627078629.71012,1624797264,Age 30-44
126,2010-07,2398922239.96187,2413023984,Age 45-64
126,2010-07,736295651.948479,722812368,Younger than 30
126,2010-07,881856347.382972,895681920,Age 65 and older
127,2010-08,1626036689.87436,1656517728,Age 30-44
127,2010-08,2375199846.12361,2319375792,Age 45-64
127,2010-08,742746431.951266,778983024,Younger than 30
127,2010-08,912148367.913697,891774888,Age 65 and older
128,2010-09,1630225818.87489,1549584312,Age 30-44
128,2010-09,2486479236.56086,2370539352,Age 45-64
128,2010-09,755677466.594029,742387872,Younger than 30
128,2010-09,951924755.256826,941891136,Age 65 and older
